target_id,enemy_id,matchup_rating,verdict,advantage_reason,disadvantage_reason,win_condition,loss_condition,play_priority,confidence
Genji,Jetpack Cat,6.0,やや有利,ゲンジは低体力狩りと瞬間的な角度変更で、ジェットパック・キャットは高低差と空中射線で被弾時間をずらす相手に先に体力差を作れる。風斬りリセットは、ジェットパック・キャットの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしジェットパック・キャットの高さの差、接近と離脱を無視すると、ビーム、範囲攻撃、スタン系の迎撃を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、ジェットパック・キャット本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後に風斬りリセットを通すこと。,負け筋は、ジェットパック・キャットを一人で追い、風斬りや退路を失った状態で反撃を受けること。,防御・救助・移動スキルを使わせる,high
Genji,Juno,6.0,やや有利,ゲンジは低体力狩りと瞬間的な角度変更で、ジュノは高低差と空中射線で被弾時間をずらす相手に先に体力差を作れる。風斬りリセットは、ジュノの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしジュノの高さの差、接近と離脱を無視すると、ビーム、範囲攻撃、スタン系の迎撃を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、ジュノ本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後に風斬りリセットを通すこと。,負け筋は、ジュノを一人で追い、風斬りや退路を失った状態で反撃を受けること。,防御・救助・移動スキルを使わせる,high
Genji,Baptiste,7.0,有利,ゲンジは低体力狩りと瞬間的な角度変更で、バティストは長い射線で先に体力差を作る相手に先に体力差を作れる。風斬りリセットは、バティストの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしバティストの長射線の先制ダメージ、救助・回復・妨害を無視すると、ビーム、範囲攻撃、スタン系の迎撃を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、バティスト本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後に風斬りリセットを通すこと。,負け筋は、バティストの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,撃破候補,high
Genji,Mercy,7.0,有利,ゲンジは低体力狩りと瞬間的な角度変更で、マーシーは高低差と空中射線で被弾時間をずらす相手に先に体力差を作れる。風斬りリセットは、マーシーの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしマーシーの高さの差、接近と離脱を無視すると、ビーム、範囲攻撃、スタン系の迎撃を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、マーシー本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後に風斬りリセットを通すこと。,負け筋は、マーシーを一人で追い、風斬りや退路を失った状態で反撃を受けること。,撃破候補,high
Genji,Lifeweaver,7.0,有利,ゲンジは低体力狩りと瞬間的な角度変更で、ライフウィーバーは回復・救助・妨害でキルタイミングを遅らせる相手に先に体力差を作れる。風斬りリセットは、ライフウィーバーの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしライフウィーバーの救助・回復・妨害を無視すると、ビーム、範囲攻撃、スタン系の迎撃を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、ライフウィーバー本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後に風斬りリセットを通すこと。,負け筋は、ライフウィーバーの救助・妨害が残ったまま決定打や龍撃剣を使うこと。,撃破候補,high
Genji,Kiriko,6.0,やや有利,ゲンジは低体力狩りと瞬間的な角度変更で、キリコは接近と離脱で照準を外しに来る相手に先に体力差を作れる。風斬りリセットは、キリコの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしキリコの接近と離脱、救助・回復・妨害を無視すると、ビーム、範囲攻撃、スタン系の迎撃を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、キリコ本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後に風斬りリセットを通すこと。,負け筋は、キリコを一人で追い、風斬りや退路を失った状態で反撃を受けること。,防御・救助・移動スキルを使わせる,high
Genji,Brigitte,4.0,やや不利,ゲンジにも勝ち筋はあるが、ブリギッテが得意な射線や接近を許すと主導権を取られやすい。手裏剣と風斬りは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、ブリギッテの救助・回復・妨害がゲンジのビーム、範囲攻撃、スタン系の迎撃に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、ブリギッテ本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後に風斬りリセットを通すこと。,負け筋は、ブリギッテの救助・妨害が残ったまま決定打や龍撃剣を使うこと。,防御・救助・移動スキルを使わせる,high
Genji,Moira,4.0,やや不利,ゲンジにも勝ち筋はあるが、モイラが得意な射線や接近を許すと主導権を取られやすい。手裏剣と風斬りは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、モイラの救助・回復・妨害がゲンジのビーム、範囲攻撃、スタン系の迎撃に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、モイラ本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後に風斬りリセットを通すこと。,負け筋は、モイラの救助・妨害が残ったまま決定打や龍撃剣を使うこと。,防御・救助・移動スキルを使わせる,high
Genji,Lúcio,6.0,やや有利,ゲンジは低体力狩りと瞬間的な角度変更で、ルシオは接近と離脱で照準を外しに来る相手に先に体力差を作れる。風斬りリセットは、ルシオの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしルシオの接近と離脱、救助・回復・妨害を無視すると、ビーム、範囲攻撃、スタン系の迎撃を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、ルシオ本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後に風斬りリセットを通すこと。,負け筋は、ルシオを一人で追い、風斬りや退路を失った状態で反撃を受けること。,防御・救助・移動スキルを使わせる,high
Genji,Ana,6.0,やや有利,ゲンジは低体力狩りと瞬間的な角度変更で、アナは長い射線で先に体力差を作る相手に先に体力差を作れる。風斬りリセットは、アナの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしアナの長射線の先制ダメージ、救助・回復・妨害を無視すると、ビーム、範囲攻撃、スタン系の迎撃を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、アナ本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後に風斬りリセットを通すこと。,負け筋は、アナの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,防御・救助・移動スキルを使わせる,high
Genji,Wuyang,7.0,有利,ゲンジは低体力狩りと瞬間的な角度変更で、ウーヤンは回復・救助・妨害でキルタイミングを遅らせる相手に先に体力差を作れる。風斬りリセットは、ウーヤンの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしウーヤンの救助・回復・妨害を無視すると、ビーム、範囲攻撃、スタン系の迎撃を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、ウーヤン本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後に風斬りリセットを通すこと。,負け筋は、ウーヤンの救助・妨害が残ったまま決定打や龍撃剣を使うこと。,撃破候補,high
Genji,Zenyatta,7.0,有利,ゲンジは低体力狩りと瞬間的な角度変更で、ゼニヤッタは長い射線で先に体力差を作る相手に先に体力差を作れる。風斬りリセットは、ゼニヤッタの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしゼニヤッタの長射線の先制ダメージ、救助・回復・妨害を無視すると、ビーム、範囲攻撃、スタン系の迎撃を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、ゼニヤッタ本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後に風斬りリセットを通すこと。,負け筋は、ゼニヤッタの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,撃破候補,high
Genji,Mizuki,7.0,有利,ゲンジは低体力狩りと瞬間的な角度変更で、ミズキは回復・救助・妨害でキルタイミングを遅らせる相手に先に体力差を作れる。風斬りリセットは、ミズキの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしミズキの救助・回復・妨害を無視すると、ビーム、範囲攻撃、スタン系の迎撃を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、ミズキ本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後に風斬りリセットを通すこと。,負け筋は、ミズキの救助・妨害が残ったまま決定打や龍撃剣を使うこと。,撃破候補,high
Junkrat,D.Va,3.4,やや不利,ジャンクラットにも勝ち筋はあるが、D.Vaが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、D.Vaの高さの差、接近と離脱がジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、D.Vaを削って防御スキルを使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、D.Vaを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,medium
Junkrat,Winston,5.6,五分,ジャンクラットは中距離で1回のピークすれば、ウィンストンに一方的な圧を受けにくい。先に倒すより、フラグ・ランチャーとコンカッション・マインでスキルを使わせて次の射線へ移る形が安定する。,ウィンストンの高さの差、接近と離脱を先に受けると五分以下になる。コンカッション・マインを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、ウィンストンを削って防御スキルを使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、ウィンストンを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,medium
Junkrat,Doomfist,5.3,五分,ジャンクラットは中距離で1回のピークすれば、ドゥームフィストに一方的な圧を受けにくい。先に倒すより、フラグ・ランチャーとコンカッション・マインでスキルを使わせて次の射線へ移る形が安定する。,ドゥームフィストの高さの差、接近と離脱を先に受けると五分以下になる。コンカッション・マインを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、ドゥームフィストを削って防御スキルを使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、ドゥームフィストを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,medium
Junkrat,Hazard,4.8,五分,ジャンクラットは中距離で1回のピークすれば、ハザードに一方的な圧を受けにくい。先に倒すより、フラグ・ランチャーとコンカッション・マインでスキルを使わせて次の射線へ移る形が安定する。,ハザードの接近と離脱、高耐久と正面圧を先に受けると五分以下になる。コンカッション・マインを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、ハザードを削って防御スキルを使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、ハザードを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,medium
Junkrat,Wrecking Ball,5.8,やや有利,ジャンクラットは狭所制圧、足元破壊、退路封鎖で、レッキング・ボールは高低差と空中射線で被弾時間をずらす相手に先に体力差を作れる。マイン追撃は、レッキング・ボールの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしレッキング・ボールの高さの差、接近と離脱を無視すると、空中・長射線・見られた射線を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、レッキング・ボールを削って防御スキルを使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、レッキング・ボールを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,medium
Junkrat,Zarya,4.4,五分,ジャンクラットは中距離で1回のピークすれば、ザリアに一方的な圧を受けにくい。先に倒すより、フラグ・ランチャーとコンカッション・マインでスキルを使わせて次の射線へ移る形が安定する。,ザリアの高耐久と正面圧を先に受けると五分以下になる。コンカッション・マインを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、ザリアを削って防御スキルを使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、ザリアだけを撃ち続けて敵サポートを自由にし、こちらの強いタイミングを消すこと。,削って後衛へ切り替える,medium
Junkrat,Junker Queen,6.6,やや有利,ジャンクラットは狭所制圧、足元破壊、退路封鎖で、ジャンカー・クイーンは高耐久で正面の時間を長くする相手に先に体力差を作れる。マイン追撃は、ジャンカー・クイーンの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしジャンカー・クイーンの高耐久と正面圧を無視すると、空中・長射線・見られた射線を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、ジャンカー・クイーンを削って防御スキルを使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、ジャンカー・クイーンだけを撃ち続けて敵サポートを自由にし、こちらの強いタイミングを消すこと。,削って後衛へ切り替える,medium
Junkrat,Domina,7.1,有利,ジャンクラットは狭所制圧、足元破壊、退路封鎖で、ドミナは高耐久で正面の時間を長くする相手に先に体力差を作れる。マイン追撃は、ドミナの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしドミナの高耐久と正面圧を無視すると、空中・長射線・見られた射線を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、ドミナを削って防御スキルを使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、ドミナだけを撃ち続けて敵サポートを自由にし、こちらの強いタイミングを消すこと。,削って後衛へ切り替える,medium
Junkrat,Mauga,6.9,やや有利,ジャンクラットは狭所制圧、足元破壊、退路封鎖で、マウガは高耐久で正面の時間を長くする相手に先に体力差を作れる。マイン追撃は、マウガの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしマウガの高耐久と正面圧を無視すると、空中・長射線・見られた射線を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、マウガを削って防御スキルを使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、マウガだけを撃ち続けて敵サポートを自由にし、こちらの強いタイミングを消すこと。,削って後衛へ切り替える,medium
Junkrat,Ramattra,7.0,有利,ジャンクラットは狭所制圧、足元破壊、退路封鎖で、ラマットラは高耐久で正面の時間を長くする相手に先に体力差を作れる。マイン追撃は、ラマットラの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしラマットラの高耐久と正面圧を無視すると、空中・長射線・見られた射線を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、ラマットラを削って防御スキルを使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、ラマットラだけを撃ち続けて敵サポートを自由にし、こちらの強いタイミングを消すこと。,削って後衛へ切り替える,medium
Junkrat,Roadhog,6.6,やや有利,ジャンクラットは狭所制圧、足元破壊、退路封鎖で、ロードホッグは高耐久で正面の時間を長くする相手に先に体力差を作れる。マイン追撃は、ロードホッグの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしロードホッグの高耐久と正面圧を無視すると、空中・長射線・見られた射線を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、ロードホッグを削って防御スキルを使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、ロードホッグだけを撃ち続けて敵サポートを自由にし、こちらの強いタイミングを消すこと。,削って後衛へ切り替える,medium
Junkrat,Orisa,6.2,やや有利,ジャンクラットは狭所制圧、足元破壊、退路封鎖で、オリーサは高耐久で正面の時間を長くする相手に先に体力差を作れる。マイン追撃は、オリーサの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしオリーサの高耐久と正面圧を無視すると、空中・長射線・見られた射線を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、オリーサを削って防御スキルを使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、オリーサだけを撃ち続けて敵サポートを自由にし、こちらの強いタイミングを消すこと。,削って後衛へ切り替える,medium
Junkrat,Sigma,4.1,やや不利,ジャンクラットにも勝ち筋はあるが、シグマが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、シグマの長射線の先制ダメージ、高耐久と正面圧がジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、シグマを削って防御スキルを使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、シグマの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,削って後衛へ切り替える,medium
Junkrat,Reinhardt,7.8,有利,ジャンクラットは狭所制圧、足元破壊、退路封鎖で、ラインハルトは高耐久で正面の時間を長くする相手に先に体力差を作れる。マイン追撃は、ラインハルトの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしラインハルトの高耐久と正面圧を無視すると、空中・長射線・見られた射線を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、ラインハルトを削って防御スキルを使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、ラインハルトだけを撃ち続けて敵サポートを自由にし、こちらの強いタイミングを消すこと。,削って後衛へ切り替える,medium
Junkrat,Ashe,3.4,やや不利,ジャンクラットにも勝ち筋はあるが、アッシュが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、アッシュの長射線の先制ダメージがジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、アッシュと正面で見合わず、味方の前進や射線が割れた瞬間にフラグ・ランチャーとコンカッション・マインを差し込むこと。,負け筋は、アッシュの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,単独勝負を避ける,medium
Junkrat,Widowmaker,3.2,やや不利,ジャンクラットにも勝ち筋はあるが、ウィドウメイカーが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、ウィドウメイカーの長射線の先制ダメージがジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、ウィドウメイカーと正面で見合わず、味方の前進や射線が割れた瞬間にフラグ・ランチャーとコンカッション・マインを差し込むこと。,負け筋は、ウィドウメイカーの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,単独勝負を避ける,medium
Junkrat,Emre,4.0,やや不利,ジャンクラットにも勝ち筋はあるが、エムレが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、エムレの長射線の先制ダメージがジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、エムレと正面で見合わず、味方の前進や射線が割れた瞬間にフラグ・ランチャーとコンカッション・マインを差し込むこと。,負け筋は、エムレの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,単独勝負を避ける,medium
Junkrat,Cassidy,4.3,五分,ジャンクラットは中距離で1回のピークすれば、キャスディに一方的な圧を受けにくい。先に倒すより、フラグ・ランチャーとコンカッション・マインでスキルを使わせて次の射線へ移る形が安定する。,キャスディの長射線の先制ダメージを先に受けると五分以下になる。コンカッション・マインを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、キャスディと正面で見合わず、味方の前進や射線が割れた瞬間にフラグ・ランチャーとコンカッション・マインを差し込むこと。,負け筋は、キャスディの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,遮蔽に戻れる時間だけ削って位置を変える,medium
Junkrat,Sojourn,3.8,やや不利,ジャンクラットにも勝ち筋はあるが、ソジョーンが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、ソジョーンの長射線の先制ダメージがジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、ソジョーンと正面で見合わず、味方の前進や射線が割れた瞬間にフラグ・ランチャーとコンカッション・マインを差し込むこと。,負け筋は、ソジョーンの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,単独勝負を避ける,medium
Junkrat,Soldier: 76,3.4,やや不利,ジャンクラットにも勝ち筋はあるが、ソルジャー76が得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、ソルジャー76の長射線の先制ダメージがジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、ソルジャー76と正面で見合わず、味方の前進や射線が割れた瞬間にフラグ・ランチャーとコンカッション・マインを差し込むこと。,負け筋は、ソルジャー76の見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,単独勝負を避ける,medium
Junkrat,Hanzo,4.3,五分,ジャンクラットは中距離で1回のピークすれば、ハンゾーに一方的な圧を受けにくい。先に倒すより、フラグ・ランチャーとコンカッション・マインでスキルを使わせて次の射線へ移る形が安定する。,ハンゾーの長射線の先制ダメージを先に受けると五分以下になる。コンカッション・マインを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、ハンゾーと正面で見合わず、味方の前進や射線が割れた瞬間にフラグ・ランチャーとコンカッション・マインを差し込むこと。,負け筋は、ハンゾーの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,遮蔽に戻れる時間だけ削って位置を変える,medium
Junkrat,Freja,2.9,不利,ジャンクラットにも勝ち筋はあるが、フレイヤが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、フレイヤの長射線の先制ダメージがジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、フレイヤと正面で見合わず、味方の前進や射線が割れた瞬間にフラグ・ランチャーとコンカッション・マインを差し込むこと。,負け筋は、フレイヤの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,単独勝負を避ける,medium
Junkrat,Anran,3.0,やや不利,ジャンクラットにも勝ち筋はあるが、アンランが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、アンランの接近と離脱がジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、アンランのダイブ後の着地か離脱方向を見て、動きが止まった瞬間だけマイン追撃を合わせること。,負け筋は、アンランを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,medium
Junkrat,Genji,2.6,不利,ジャンクラットにも勝ち筋はあるが、ゲンジが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、ゲンジの高さの差、接近と離脱がジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、ゲンジのダイブ後の着地か離脱方向を見て、動きが止まった瞬間だけマイン追撃を合わせること。,負け筋は、ゲンジを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,medium
Junkrat,Shion,2.2,不利,ジャンクラットにも勝ち筋はあるが、シオンが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、シオンの高さの差、接近と離脱がジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、シオンのダイブ後の着地か離脱方向を見て、動きが止まった瞬間だけマイン追撃を合わせること。,負け筋は、シオンを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,medium
Junkrat,Sombra,2.6,不利,ジャンクラットにも勝ち筋はあるが、ソンブラが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、ソンブラの接近と離脱がジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、ソンブラのダイブ後の着地か離脱方向を見て、動きが止まった瞬間だけマイン追撃を合わせること。,負け筋は、ソンブラを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,medium
Junkrat,Tracer,2.4,不利,ジャンクラットにも勝ち筋はあるが、トレーサーが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、トレーサーの接近と離脱がジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、トレーサーのダイブ後の着地か離脱方向を見て、動きが止まった瞬間だけマイン追撃を合わせること。,負け筋は、トレーサーを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,medium
Junkrat,Venture,4.9,五分,ジャンクラットは中距離で1回のピークすれば、ベンチャーに一方的な圧を受けにくい。先に倒すより、フラグ・ランチャーとコンカッション・マインでスキルを使わせて次の射線へ移る形が安定する。,ベンチャーの接近と離脱を先に受けると五分以下になる。コンカッション・マインを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、ベンチャーのダイブ後の着地か離脱方向を見て、動きが止まった瞬間だけマイン追撃を合わせること。,負け筋は、ベンチャーを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,medium
Junkrat,Reaper,5.7,五分,ジャンクラットは中距離で1回のピークすれば、リーパーに一方的な圧を受けにくい。先に倒すより、フラグ・ランチャーとコンカッション・マインでスキルを使わせて次の射線へ移る形が安定する。,リーパーの接近と離脱を先に受けると五分以下になる。コンカッション・マインを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、リーパーのダイブ後の着地か離脱方向を見て、動きが止まった瞬間だけマイン追撃を合わせること。,負け筋は、リーパーを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,medium
Junkrat,Vendetta,4.1,やや不利,ジャンクラットにも勝ち筋はあるが、ヴェンデッタが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、ヴェンデッタの接近と離脱がジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、ヴェンデッタのダイブ後の着地か離脱方向を見て、動きが止まった瞬間だけマイン追撃を合わせること。,負け筋は、ヴェンデッタを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,medium
Junkrat,Echo,2.7,不利,ジャンクラットにも勝ち筋はあるが、エコーが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、エコーの高さの差、接近と離脱がジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、エコーのダイブ後の着地か離脱方向を見て、動きが止まった瞬間だけマイン追撃を合わせること。,負け筋は、エコーを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,medium
