target_id,enemy_id,primary_category,secondary_category,ui_badge_label,category_description,category_reason,recommended_response,avoid_response,practice_focus
Genji,Reaper,フランカー対策,長射線管理,フランカー,ダイブ経路、帰り道、再突入を分けて管理する対面。,ダイブ経路ではなく帰り道と再突入を管理する。,リーパーのダイブ経路を見すぎず、帰り道と再突入の位置に照準を置く。,リーパーを単独で深追いし、味方射線と回復範囲から外れる。,ゲンジ視点では「フランカー対策」として処理する。最初にダイブ経路ではなく帰り道と再突入を管理する。
Genji,Vendetta,フランカー対策,長射線管理,フランカー,ダイブ経路、帰り道、再突入を分けて管理する対面。,ダイブ経路ではなく帰り道と再突入を管理する。,ヴェンデッタのダイブ経路を見すぎず、帰り道と再突入の位置に照準を置く。,ヴェンデッタを単独で深追いし、味方射線と回復範囲から外れる。,ゲンジ視点では「フランカー対策」として処理する。最初にダイブ経路ではなく帰り道と再突入を管理する。
Genji,Echo,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,エコーを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,エコーを見上げ続けて地上の脅威と遮蔽を失う。,ゲンジ視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。
Genji,Pharah,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,ファラを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,ファラを見上げ続けて地上の脅威と遮蔽を失う。,ゲンジ視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。
Genji,Symmetra,範囲・設置物処理,撃ち合いテンポ,設置処理,設置物、罠、範囲圧を処理してから射線を作る対面。,設置物・範囲圧を処理してから通路を使う。,シンメトラの得意な通路に残らず、設置物や範囲圧を処理してから射線を作る。,シンメトラの範囲圧が残る通路で粘り続ける。次の遮蔽へ戻る。,ゲンジ視点では「範囲・設置物処理」として処理する。最初に設置物・範囲圧を処理してから通路を使う。
Genji,Junkrat,範囲・設置物処理,長射線管理,設置処理,設置物、罠、範囲圧を処理してから射線を作る対面。,設置物・範囲圧を処理してから通路を使う。,ジャンクラットの得意な通路に残らず、設置物や範囲圧を処理してから射線を作る。,ジャンクラットの範囲圧が残る通路で粘り続ける。,ゲンジ視点では「範囲・設置物処理」として処理する。最初に設置物・範囲圧を処理してから通路を使う。
Genji,Torbjörn,撃ち合いテンポ,撃ち合いテンポ,撃ち合い,スキル交換後の1回のピークで有利不利が変わる対面。,主要スキル後の1回のピークで有利を取る。,トールビョーンの主要スキル後に1回のピークし、同じ位置で撃ち合いを続けない。,トールビョーンのスキルが残っている状態で同じピークを繰り返す。,ゲンジ視点では「撃ち合いテンポ」として処理する。最初に主要スキル後の1回のピークで有利を取る。
Genji,Bastion,範囲・設置物処理,長射線管理,設置処理,設置物、罠、範囲圧を処理してから射線を作る対面。,設置物・範囲圧を処理してから通路を使う。,バスティオンの得意な通路に残らず、設置物や範囲圧を処理してから射線を作る。,バスティオンの範囲圧が残る通路で粘り続ける。,ゲンジ視点では「範囲・設置物処理」として処理する。最初に設置物・範囲圧を処理してから通路を使う。
Genji,Mei,範囲・設置物処理,撃ち合いテンポ,設置処理,設置物、罠、範囲圧を処理してから射線を作る対面。,設置物・範囲圧を処理してから通路を使う。,メイの得意な通路に残らず、設置物や範囲圧を処理してから射線を作る。,メイの範囲圧が残る通路で粘り続ける。次の遮蔽へ戻る。,ゲンジ視点では「範囲・設置物処理」として処理する。最初に設置物・範囲圧を処理してから通路を使う。
Genji,Illari,救助崩し,長射線管理,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復スキルを吐かせる。,イラリー本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから次に撃つ敵を選び直す。,イラリーの救助スキルを見ないまま撃破確定だと決めつける。,ゲンジ視点では「救助崩し」として処理する。最初に撃破より先に救助・回復スキルを吐かせる。
Genji,Jetpack Cat,空中圧の回避,救助崩し,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,ジェットパック・キャットを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,ジェットパック・キャットを見上げ続けて地上の脅威と遮蔽を失う。,ゲンジ視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。
Genji,Juno,空中圧の回避,救助崩し,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,ジュノを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,ジュノを見上げ続けて地上の脅威と遮蔽を失う。,ゲンジ視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。
Genji,Baptiste,救助崩し,撃ち合いテンポ,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復スキルを吐かせる。,バティスト本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから次に撃つ敵を選び直す。,バティストの救助スキルを見ないまま撃破確定だと決めつける。,ゲンジ視点では「救助崩し」として処理する。最初に撃破より先に救助・回復スキルを吐かせる。
Genji,Mercy,空中圧の回避,救助崩し,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,マーシーを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,マーシーを見上げ続けて地上の脅威と遮蔽を失う。,ゲンジ視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。
Genji,Lifeweaver,救助崩し,撃ち合いテンポ,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復スキルを吐かせる。,ライフウィーバー本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから次に撃つ敵を選び直す。,ライフウィーバーの救助スキルを見ないまま撃破確定だと決めつける。,ゲンジ視点では「救助崩し」として処理する。最初に撃破より先に救助・回復スキルを吐かせる。
Genji,Kiriko,フランカー対策,救助崩し,フランカー,ダイブ経路、帰り道、再突入を分けて管理する対面。,ダイブ経路ではなく帰り道と再突入を管理する。,キリコのダイブ経路を見すぎず、帰り道と再突入の位置に照準を置く。,キリコを単独で深追いし、味方射線と回復範囲から外れる。,ゲンジ視点では「フランカー対策」として処理する。最初にダイブ経路ではなく帰り道と再突入を管理する。
Genji,Brigitte,救助崩し,撃ち合いテンポ,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復スキルを吐かせる。,ブリギッテ本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから次に撃つ敵を選び直す。,ブリギッテの救助スキルを見ないまま撃破確定だと決めつける。,ゲンジ視点では「救助崩し」として処理する。最初に撃破より先に救助・回復スキルを吐かせる。
Genji,Moira,フランカー対策,救助崩し,フランカー,ダイブ経路、帰り道、再突入を分けて管理する対面。,ダイブ経路ではなく帰り道と再突入を管理する。,モイラのダイブ経路を見すぎず、帰り道と再突入の位置に照準を置く。,モイラを単独で深追いし、味方射線と回復範囲から外れる。,ゲンジ視点では「フランカー対策」として処理する。最初にダイブ経路ではなく帰り道と再突入を管理する。
Genji,Lúcio,フランカー対策,救助崩し,フランカー,ダイブ経路、帰り道、再突入を分けて管理する対面。,ダイブ経路ではなく帰り道と再突入を管理する。,ルシオのダイブ経路を見すぎず、帰り道と再突入の位置に照準を置く。,ルシオを単独で深追いし、味方射線と回復範囲から外れる。,ゲンジ視点では「フランカー対策」として処理する。最初にダイブ経路ではなく帰り道と再突入を管理する。
Genji,Ana,救助崩し,長射線管理,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復スキルを吐かせる。,アナ本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから次に撃つ敵を選び直す。,アナの救助スキルを見ないまま撃破確定だと決めつける。,ゲンジ視点では「救助崩し」として処理する。最初に撃破より先に救助・回復スキルを吐かせる。
Genji,Wuyang,救助崩し,撃ち合いテンポ,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復スキルを吐かせる。,ウーヤン本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから次に撃つ敵を選び直す。,ウーヤンの救助スキルを見ないまま撃破確定だと決めつける。,ゲンジ視点では「救助崩し」として処理する。最初に撃破より先に救助・回復スキルを吐かせる。
Genji,Zenyatta,救助崩し,長射線管理,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復スキルを吐かせる。,ゼニヤッタ本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから次に撃つ敵を選び直す。,ゼニヤッタの救助スキルを見ないまま撃破確定だと決めつける。,ゲンジ視点では「救助崩し」として処理する。最初に撃破より先に救助・回復スキルを吐かせる。
Genji,Mizuki,救助崩し,撃ち合いテンポ,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復スキルを吐かせる。,ミズキ本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから次に撃つ敵を選び直す。,ミズキの救助スキルを見ないまま撃破確定だと決めつける。,ゲンジ視点では「救助崩し」として処理する。最初に撃破より先に救助・回復スキルを吐かせる。
Junkrat,D.Va,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,D.Vaを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,D.Vaを見上げ続けて地上の脅威と遮蔽を失う。,ジャンクラット視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。
Junkrat,Winston,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,ウィンストンを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,ウィンストンを見上げ続けて地上の脅威と遮蔽を失う。,ジャンクラット視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。
Junkrat,Doomfist,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,ドゥームフィストを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,ドゥームフィストを見上げ続けて地上の脅威と遮蔽を失う。,ジャンクラット視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。
Junkrat,Hazard,接近拒否,高耐久削り,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,ハザードが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,ハザードを単独で深追いし、味方射線と回復範囲から外れる。,ジャンクラット視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。
Junkrat,Wrecking Ball,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,レッキング・ボールを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,レッキング・ボールを見上げ続けて地上の脅威と遮蔽を失う。,ジャンクラット視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。
Junkrat,Zarya,高耐久削り,撃ち合いテンポ,高耐久,倒し切りより、資源を吐かせて後衛へ切り替える対面。,倒し切りより資源を使わせて射線を変える。,ザリアを倒し切ろうとせず、防御スキルを使わせたら後衛か孤立敵へ切り替える。,ザリアだけを撃ち続け、後衛の支援線を放置する。,ジャンクラット視点では「高耐久削り」として処理する。最初に倒し切りより資源を使わせて射線を変える。
Junkrat,Junker Queen,正面破壊,高耐久削り,正面破壊,短時間の火力集中で前線資源を壊す対面。,短時間の火力集中で前線資源を壊す。,ジャンカー・クイーンの前線資源へ短時間だけ火力を集中し、長引いたら角度を変える。,ジャンカー・クイーンのスキルが残っている状態で同じピークを繰り返す。,ジャンクラット視点では「正面破壊」として処理する。最初に短時間の火力集中で前線資源を壊す。
Junkrat,Domina,高耐久削り,撃ち合いテンポ,高耐久,倒し切りより、資源を吐かせて後衛へ切り替える対面。,倒し切りより資源を使わせて射線を変える。,ドミナを倒し切ろうとせず、防御スキルを使わせたら後衛か孤立敵へ切り替える。,ドミナだけを撃ち続け、後衛の支援線を放置する。,ジャンクラット視点では「高耐久削り」として処理する。最初に倒し切りより資源を使わせて射線を変える。
Junkrat,Mauga,高耐久削り,撃ち合いテンポ,高耐久,倒し切りより、資源を吐かせて後衛へ切り替える対面。,倒し切りより資源を使わせて射線を変える。,マウガを倒し切ろうとせず、防御スキルを使わせたら後衛か孤立敵へ切り替える。,マウガだけを撃ち続け、後衛の支援線を放置する。,ジャンクラット視点では「高耐久削り」として処理する。最初に倒し切りより資源を使わせて射線を変える。
Junkrat,Ramattra,盾割り・正面資源,高耐久削り,盾資源,バリア・防御スキルを削り、真正面に時間を使いすぎない対面。,バリアや防御スキルを削って後衛へ切り替える。,ラマットラのバリア・防御スキルを削り、射線が切れた瞬間が出た瞬間だけ撃破候補へ切り替える。,ラマットラだけを撃ち続け、後衛の支援線を放置する。,ジャンクラット視点では「盾割り・正面資源」として処理する。最初にバリアや防御スキルを削って後衛へ切り替える。
Junkrat,Roadhog,高耐久削り,長射線管理,高耐久,倒し切りより、資源を吐かせて後衛へ切り替える対面。,倒し切りより資源を使わせて射線を変える。,ロードホッグを倒し切ろうとせず、防御スキルを使わせたら後衛か孤立敵へ切り替える。,ロードホッグだけを撃ち続け、後衛の支援線を放置する。,ジャンクラット視点では「高耐久削り」として処理する。最初に倒し切りより資源を使わせて射線を変える。
Junkrat,Orisa,高耐久削り,撃ち合いテンポ,高耐久,倒し切りより、資源を吐かせて後衛へ切り替える対面。,倒し切りより資源を使わせて射線を変える。,オリーサを倒し切ろうとせず、防御スキルを使わせたら後衛か孤立敵へ切り替える。,オリーサだけを撃ち続け、後衛の支援線を放置する。,ジャンクラット視点では「高耐久削り」として処理する。最初に倒し切りより資源を使わせて射線を変える。
Junkrat,Sigma,盾割り・正面資源,長射線管理,盾資源,バリア・防御スキルを削り、真正面に時間を使いすぎない対面。,バリアや防御スキルを削って後衛へ切り替える。,シグマのバリア・防御スキルを削り、射線が切れた瞬間が出た瞬間だけ撃破候補へ切り替える。,シグマだけを撃ち続け、後衛の支援線を放置する。,ジャンクラット視点では「盾割り・正面資源」として処理する。最初にバリアや防御スキルを削って後衛へ切り替える。
Junkrat,Reinhardt,盾割り・正面資源,高耐久削り,盾資源,バリア・防御スキルを削り、真正面に時間を使いすぎない対面。,バリアや防御スキルを削って後衛へ切り替える。,ラインハルトのバリア・防御スキルを削り、射線が切れた瞬間が出た瞬間だけ撃破候補へ切り替える。,ラインハルトだけを撃ち続け、後衛の支援線を放置する。,ジャンクラット視点では「盾割り・正面資源」として処理する。最初にバリアや防御スキルを削って後衛へ切り替える。
Junkrat,Ashe,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,アッシュの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,アッシュの得意射線で正面から長く撃ち合う。次の遮蔽へ戻る。,ジャンクラット視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。
Junkrat,Widowmaker,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,ウィドウメイカーの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,ウィドウメイカーの得意射線で正面から長く撃ち合う。,ジャンクラット視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。
Junkrat,Emre,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,エムレの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,エムレの得意射線で正面から長く撃ち合う。次の遮蔽へ戻る。,ジャンクラット視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。
Junkrat,Cassidy,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,キャスディの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,キャスディの得意射線で正面から長く撃ち合う。,ジャンクラット視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。
Junkrat,Sojourn,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,ソジョーンの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,ソジョーンの得意射線で正面から長く撃ち合う。,ジャンクラット視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。
Junkrat,Soldier: 76,撃ち合いテンポ,撃ち合いテンポ,撃ち合い,スキル交換後の1回のピークで有利不利が変わる対面。,主要スキル後の1回のピークで有利を取る。,ソルジャー76の主要スキル後に1回のピークし、同じ位置で撃ち合いを続けない。,ソルジャー76のスキルが残っている状態で同じピークを繰り返す。,ジャンクラット視点では「撃ち合いテンポ」として処理する。最初に主要スキル後の1回のピークで有利を取る。
Junkrat,Hanzo,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,ハンゾーの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,ハンゾーの得意射線で正面から長く撃ち合う。次の遮蔽へ戻る。,ジャンクラット視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。
Junkrat,Freja,長射線管理,撃ち合いテンポ,長射線,正面の撃ち合いを避け、短い別射線で体力差を作る対面。,正面射線を避け、短い別射線で体力差を作る。,フレイヤの正面射線を避け、味方が視線を引いた一拍だけ別射線から撃つ。,フレイヤの得意射線で正面から長く撃ち合う。次の遮蔽へ戻る。,ジャンクラット視点では「長射線管理」として処理する。最初に正面射線を避け、短い別射線で体力差を作る。
Junkrat,Anran,接近拒否,撃ち合いテンポ,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,アンランが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,アンランを単独で深追いし、味方射線と回復範囲から外れる。,ジャンクラット視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。
Junkrat,Genji,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,ゲンジを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,ゲンジを見上げ続けて地上の脅威と遮蔽を失う。,ジャンクラット視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。
Junkrat,Shion,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,シオンを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,シオンを見上げ続けて地上の脅威と遮蔽を失う。,ジャンクラット視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。
Junkrat,Sombra,接近拒否,範囲・設置物処理,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,ソンブラが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,ソンブラを単独で深追いし、味方射線と回復範囲から外れる。,ジャンクラット視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。
Junkrat,Tracer,接近拒否,撃ち合いテンポ,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,トレーサーが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,トレーサーを単独で深追いし、味方射線と回復範囲から外れる。,ジャンクラット視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。
Junkrat,Venture,接近拒否,長射線管理,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,ベンチャーが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,ベンチャーを単独で深追いし、味方射線と回復範囲から外れる。,ジャンクラット視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。
Junkrat,Reaper,接近拒否,長射線管理,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,リーパーが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,リーパーを単独で深追いし、味方射線と回復範囲から外れる。,ジャンクラット視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。
Junkrat,Vendetta,接近拒否,長射線管理,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,ヴェンデッタが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,ヴェンデッタを単独で深追いし、味方射線と回復範囲から外れる。,ジャンクラット視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。
Junkrat,Echo,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,エコーを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,エコーを見上げ続けて地上の脅威と遮蔽を失う。,ジャンクラット視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。
Junkrat,Pharah,空中圧の回避,フランカー対策,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,ファラを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,ファラを見上げ続けて地上の脅威と遮蔽を失う。,ジャンクラット視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。
Junkrat,Symmetra,範囲・設置物処理,撃ち合いテンポ,設置処理,設置物、罠、範囲圧を処理してから射線を作る対面。,設置物・範囲圧を処理してから通路を使う。,シンメトラの得意な通路に残らず、設置物や範囲圧を処理してから射線を作る。,シンメトラの範囲圧が残る通路で粘り続ける。次の遮蔽へ戻る。,ジャンクラット視点では「範囲・設置物処理」として処理する。最初に設置物・範囲圧を処理してから通路を使う。
Junkrat,Junkrat,範囲・設置物処理,長射線管理,設置処理,設置物、罠、範囲圧を処理してから射線を作る対面。,設置物・範囲圧を処理してから通路を使う。,ジャンクラットの得意な通路に残らず、設置物や範囲圧を処理してから射線を作る。,ジャンクラットの範囲圧が残る通路で粘り続ける。,ジャンクラット視点では「範囲・設置物処理」として処理する。最初に設置物・範囲圧を処理してから通路を使う。
Junkrat,Torbjörn,撃ち合いテンポ,撃ち合いテンポ,撃ち合い,スキル交換後の1回のピークで有利不利が変わる対面。,主要スキル後の1回のピークで有利を取る。,トールビョーンの主要スキル後に1回のピークし、同じ位置で撃ち合いを続けない。,トールビョーンのスキルが残っている状態で同じピークを繰り返す。,ジャンクラット視点では「撃ち合いテンポ」として処理する。最初に主要スキル後の1回のピークで有利を取る。
Junkrat,Bastion,範囲・設置物処理,長射線管理,設置処理,設置物、罠、範囲圧を処理してから射線を作る対面。,設置物・範囲圧を処理してから通路を使う。,バスティオンの得意な通路に残らず、設置物や範囲圧を処理してから射線を作る。,バスティオンの範囲圧が残る通路で粘り続ける。,ジャンクラット視点では「範囲・設置物処理」として処理する。最初に設置物・範囲圧を処理してから通路を使う。
Junkrat,Mei,範囲・設置物処理,撃ち合いテンポ,設置処理,設置物、罠、範囲圧を処理してから射線を作る対面。,設置物・範囲圧を処理してから通路を使う。,メイの得意な通路に残らず、設置物や範囲圧を処理してから射線を作る。,メイの範囲圧が残る通路で粘り続ける。次の遮蔽へ戻る。,ジャンクラット視点では「範囲・設置物処理」として処理する。最初に設置物・範囲圧を処理してから通路を使う。
Junkrat,Illari,救助崩し,長射線管理,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復スキルを吐かせる。,イラリー本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから次に撃つ敵を選び直す。,イラリーの救助スキルを見ないまま撃破確定だと決めつける。,ジャンクラット視点では「救助崩し」として処理する。最初に撃破より先に救助・回復スキルを吐かせる。
Junkrat,Jetpack Cat,空中圧の回避,救助崩し,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,ジェットパック・キャットを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,ジェットパック・キャットを見上げ続けて地上の脅威と遮蔽を失う。,ジャンクラット視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。
Junkrat,Juno,空中圧の回避,救助崩し,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,ジュノを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,ジュノを見上げ続けて地上の脅威と遮蔽を失う。,ジャンクラット視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。
Junkrat,Baptiste,救助崩し,撃ち合いテンポ,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復スキルを吐かせる。,バティスト本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから次に撃つ敵を選び直す。,バティストの救助スキルを見ないまま撃破確定だと決めつける。,ジャンクラット視点では「救助崩し」として処理する。最初に撃破より先に救助・回復スキルを吐かせる。
Junkrat,Mercy,空中圧の回避,救助崩し,空中回避,空中を追い続けず、遮蔽移動と着地だけを使う対面。,空中を追い続けず、降下と遮蔽移動だけを短く使う。,マーシーを空中で追い続けず、遮蔽を使って着地か支援露出だけを撃つ。,マーシーを見上げ続けて地上の脅威と遮蔽を失う。,ジャンクラット視点では「空中圧の回避」として処理する。最初に空中を追い続けず、降下と遮蔽移動だけを短く使う。
Junkrat,Lifeweaver,救助崩し,撃ち合いテンポ,救助崩し,本人撃破より、救助・回復スキルを使わせる順番が重要な対面。,撃破より先に救助・回復スキルを吐かせる。,ライフウィーバー本人と救助先を交互に見て、防御・救助・移動スキルを使わせてから次に撃つ敵を選び直す。,ライフウィーバーの救助スキルを見ないまま撃破確定だと決めつける。,ジャンクラット視点では「救助崩し」として処理する。最初に撃破より先に救助・回復スキルを吐かせる。
Junkrat,Kiriko,接近拒否,救助崩し,接近拒否,接近される前の削りと、入られた後の短い迎撃を分ける対面。,入られる前の削りと、入られた後の迎撃を分ける。,キリコが接近する前に体力差を作り、入られたら移動スキル使用直後の硬直を狙いて退路へ戻る。,キリコを単独で深追いし、味方射線と回復範囲から外れる。,ジャンクラット視点では「接近拒否」として処理する。最初に入られる前の削りと、入られた後の迎撃を分ける。
