target_id,enemy_id,wait_category,check_skills,punish_window,target_action,reset_action
Genji,Lifeweaver,防御・救助の使用確認,ライフグリップ / ペタル・プラットフォーム / 命の樹,ライフグリップ / ペタル・プラットフォーム / 命の樹を使った直後、または効果範囲から離れた瞬間,風斬りは防御・移動使用後の低体力だけに使う,木の葉返し後に味方側へ戻る
Genji,Kiriko,防御・救助の使用確認,鈴のご加護 / 神出鬼没,鈴のご加護 / 神出鬼没を使った直後、または効果範囲から離れた瞬間,風斬りは防御・移動使用後の低体力だけに使う,木の葉返し後に味方側へ戻る
Genji,Brigitte,防御・救助の使用確認,バリア・シールド / ラリー / リペア・パック,バリア・シールド / ラリー / リペア・パックを使った直後、または効果範囲から離れた瞬間,風斬りは防御・移動使用後の低体力だけに使う,木の葉返し後に味方側へ戻る
Genji,Moira,防御・救助の使用確認,フェード,フェードを使った直後、または効果範囲から離れた瞬間,風斬りは防御・移動使用後の低体力だけに使う,木の葉返し後に味方側へ戻る
Genji,Lúcio,防御・救助の使用確認,サウンド・バリア,サウンド・バリアを使った直後、または効果範囲から離れた瞬間,風斬りは防御・移動使用後の低体力だけに使う,木の葉返し後に味方側へ戻る
Genji,Ana,防御・救助の使用確認,スリープ・ダーツ,スリープ・ダーツを使った直後、または効果範囲から離れた瞬間,風斬りは防御・移動使用後の低体力だけに使う,木の葉返し後に味方側へ戻る
Genji,Wuyang,防御・救助の使用確認,養神泉 / 驚濤破,養神泉 / 驚濤破を使った直後、または効果範囲から離れた瞬間,風斬りは防御・移動使用後の低体力だけに使う,木の葉返し後に味方側へ戻る
Genji,Zenyatta,防御・救助の使用確認,心頭滅却,心頭滅却を使った直後、または効果範囲から離れた瞬間,風斬りは防御・移動使用後の低体力だけに使う,木の葉返し後に味方側へ戻る
Genji,Mizuki,防御・救助の使用確認,霊域結界 / 快気の笠,霊域結界 / 快気の笠を使った直後、または効果範囲から離れた瞬間,風斬りは防御・移動使用後の低体力だけに使う,木の葉返し後に味方側へ戻る
Junkrat,D.Va,防御・救助の使用確認,ディフェンス・マトリックス,ディフェンス・マトリックスを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Winston,防御・救助の使用確認,バリア・プロジェクター,バリア・プロジェクターを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Doomfist,防御・救助の使用確認,パワー・ブロック,パワー・ブロックを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Hazard,防御・救助の使用確認,スパイク・ガード,スパイク・ガードを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Wrecking Ball,防御・救助の使用確認,アダプティブ・シールド,アダプティブ・シールドを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Zarya,防御・救助の使用確認,パーティクル・バリア / バリア・ショット,パーティクル・バリア / バリア・ショットを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Junker Queen,防御・救助の使用確認,コマンディング・シャウト,コマンディング・シャウトを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Domina,防御・救助の使用確認,バリア・アレイ,バリア・アレイを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Mauga,防御・救助の使用確認,カーディアック・オーバードライブ,カーディアック・オーバードライブを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Ramattra,防御・救助の使用確認,ヴォイド・バリア / ブロック,ヴォイド・バリア / ブロックを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Roadhog,防御・救助の使用確認,テイク・ア・ブリーザー,テイク・ア・ブリーザーを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Orisa,防御・救助の使用確認,フォーティファイ / ジャベリン・スピン,フォーティファイ / ジャベリン・スピンを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Sigma,防御・救助の使用確認,エクスペリメンタル・バリア / キネティック・グラスプ,エクスペリメンタル・バリア / キネティック・グラスプを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Reinhardt,防御・救助の使用確認,バリア・フィールド,バリア・フィールドを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Ashe,移動・離脱の使用確認,コーチ・ガン,コーチ・ガンで移動先が決まった瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Widowmaker,移動・離脱の使用確認,グラップリング・フック,グラップリング・フックで移動先が決まった瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Emre,移動・離脱の使用確認,オルタード・バイタル,オルタード・バイタルで移動先が決まった瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Cassidy,移動・離脱の使用確認,コンバット・ロール,コンバット・ロールで移動先が決まった瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Sojourn,移動・離脱の使用確認,パワー・スライド,パワー・スライドで移動先が決まった瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Soldier: 76,防御・救助の使用確認,バイオティック・フィールド,バイオティック・フィールドを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Hanzo,移動・離脱の使用確認,体術 / 壁登り,体術 / 壁登りで移動先が決まった瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Freja,移動・離脱の使用確認,クイック・ダッシュ / アップドラフト,クイック・ダッシュ / アップドラフトで移動先が決まった瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Anran,移動・離脱の使用確認,熠閃舞 / 朱魂返,熠閃舞 / 朱魂返で移動先が決まった瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Genji,防御・救助の使用確認,木の葉返し,木の葉返しを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Shion,移動・離脱の使用確認,回避 / 凶走,回避 / 凶走で移動先が決まった瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Sombra,防御・救助の使用確認,ハック / EMP,ハック / EMPを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Tracer,防御・救助の使用確認,リコール,リコールを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Venture,防御・救助の使用確認,バロー,バローを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Reaper,防御・救助の使用確認,レイス・フォーム,レイス・フォームを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Vendetta,防御・救助の使用確認,ウォーディング・スタンス,ウォーディング・スタンスを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Echo,移動・離脱の使用確認,フライト,フライトで移動先が決まった瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Pharah,移動・離脱の使用確認,ジャンプ・ジェット / ジェット・ダッシュ,ジャンプ・ジェット / ジェット・ダッシュで移動先が決まった瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Symmetra,防御・救助の使用確認,フォトン・バリア,フォトン・バリアを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Junkrat,移動・離脱の使用確認,コンカッション・マイン,コンカッション・マインで移動先が決まった瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Torbjörn,防御・救助の使用確認,オーバーロード,オーバーロードを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Bastion,接近・仕掛けの後隙確認,強襲モード / A-36タクティカル・グレネード,強襲モード / A-36タクティカル・グレネードで前に出た直後、または戻り道が限定された瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Mei,防御・救助の使用確認,クリオフリーズ / アイス・ウォール,クリオフリーズ / アイス・ウォールを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Illari,防御・救助の使用確認,ヒーリング・パイロン,ヒーリング・パイロンを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Jetpack Cat,防御・救助の使用確認,ゴロゴロ,ゴロゴロを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Juno,防御・救助の使用確認,ハイパーリング / オービタル・レイ,ハイパーリング / オービタル・レイを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Baptiste,防御・救助の使用確認,イモータリティ・フィールド / リジェネ・バースト,イモータリティ・フィールド / リジェネ・バーストを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Mercy,防御・救助の使用確認,蘇生 / ガーディアン・エンジェル,蘇生 / ガーディアン・エンジェルを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Lifeweaver,防御・救助の使用確認,ライフグリップ / ペタル・プラットフォーム / 命の樹,ライフグリップ / ペタル・プラットフォーム / 命の樹を使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Kiriko,防御・救助の使用確認,鈴のご加護 / 神出鬼没,鈴のご加護 / 神出鬼没を使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Brigitte,防御・救助の使用確認,バリア・シールド / ラリー / リペア・パック,バリア・シールド / ラリー / リペア・パックを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Moira,防御・救助の使用確認,フェード,フェードを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Lúcio,防御・救助の使用確認,サウンド・バリア,サウンド・バリアを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Ana,防御・救助の使用確認,スリープ・ダーツ,スリープ・ダーツを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Wuyang,防御・救助の使用確認,養神泉 / 驚濤破,養神泉 / 驚濤破を使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Zenyatta,防御・救助の使用確認,心頭滅却,心頭滅却を使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,Mizuki,防御・救助の使用確認,霊域結界 / 快気の笠,霊域結界 / 快気の笠を使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Pharah,D.Va,防御・救助の使用確認,ディフェンス・マトリックス,ディフェンス・マトリックスを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Winston,防御・救助の使用確認,バリア・プロジェクター,バリア・プロジェクターを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Doomfist,防御・救助の使用確認,パワー・ブロック,パワー・ブロックを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Hazard,防御・救助の使用確認,スパイク・ガード,スパイク・ガードを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Wrecking Ball,防御・救助の使用確認,アダプティブ・シールド,アダプティブ・シールドを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Zarya,防御・救助の使用確認,パーティクル・バリア / バリア・ショット,パーティクル・バリア / バリア・ショットを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Junker Queen,防御・救助の使用確認,コマンディング・シャウト,コマンディング・シャウトを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Domina,防御・救助の使用確認,バリア・アレイ,バリア・アレイを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Mauga,防御・救助の使用確認,カーディアック・オーバードライブ,カーディアック・オーバードライブを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Ramattra,防御・救助の使用確認,ヴォイド・バリア / ブロック,ヴォイド・バリア / ブロックを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Roadhog,防御・救助の使用確認,テイク・ア・ブリーザー,テイク・ア・ブリーザーを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Orisa,防御・救助の使用確認,フォーティファイ / ジャベリン・スピン,フォーティファイ / ジャベリン・スピンを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Sigma,防御・救助の使用確認,エクスペリメンタル・バリア / キネティック・グラスプ,エクスペリメンタル・バリア / キネティック・グラスプを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Reinhardt,防御・救助の使用確認,バリア・フィールド,バリア・フィールドを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Ashe,移動・離脱の使用確認,コーチ・ガン,コーチ・ガンで移動先が決まった瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Widowmaker,移動・離脱の使用確認,グラップリング・フック,グラップリング・フックで移動先が決まった瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Emre,移動・離脱の使用確認,オルタード・バイタル,オルタード・バイタルで移動先が決まった瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Cassidy,移動・離脱の使用確認,コンバット・ロール,コンバット・ロールで移動先が決まった瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Sojourn,移動・離脱の使用確認,パワー・スライド,パワー・スライドで移動先が決まった瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Soldier: 76,防御・救助の使用確認,バイオティック・フィールド,バイオティック・フィールドを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Hanzo,移動・離脱の使用確認,体術 / 壁登り,体術 / 壁登りで移動先が決まった瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Freja,移動・離脱の使用確認,クイック・ダッシュ / アップドラフト,クイック・ダッシュ / アップドラフトで移動先が決まった瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Anran,移動・離脱の使用確認,熠閃舞 / 朱魂返,熠閃舞 / 朱魂返で移動先が決まった瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Genji,防御・救助の使用確認,木の葉返し,木の葉返しを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Shion,移動・離脱の使用確認,回避 / 凶走,回避 / 凶走で移動先が決まった瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Sombra,防御・救助の使用確認,ハック / EMP,ハック / EMPを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Tracer,防御・救助の使用確認,リコール,リコールを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Venture,防御・救助の使用確認,バロー,バローを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Reaper,防御・救助の使用確認,レイス・フォーム,レイス・フォームを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Vendetta,防御・救助の使用確認,ウォーディング・スタンス,ウォーディング・スタンスを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Echo,移動・離脱の使用確認,フライト,フライトで移動先が決まった瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Pharah,移動・離脱の使用確認,ジャンプ・ジェット / ジェット・ダッシュ,ジャンプ・ジェット / ジェット・ダッシュで移動先が決まった瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Symmetra,防御・救助の使用確認,フォトン・バリア,フォトン・バリアを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Junkrat,移動・離脱の使用確認,コンカッション・マイン,コンカッション・マインで移動先が決まった瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Torbjörn,防御・救助の使用確認,オーバーロード,オーバーロードを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Bastion,接近・仕掛けの後隙確認,強襲モード / A-36タクティカル・グレネード,強襲モード / A-36タクティカル・グレネードで前に出た直後、または戻り道が限定された瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Mei,防御・救助の使用確認,クリオフリーズ / アイス・ウォール,クリオフリーズ / アイス・ウォールを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Illari,防御・救助の使用確認,ヒーリング・パイロン,ヒーリング・パイロンを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Jetpack Cat,防御・救助の使用確認,ゴロゴロ,ゴロゴロを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Juno,防御・救助の使用確認,ハイパーリング / オービタル・レイ,ハイパーリング / オービタル・レイを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Baptiste,防御・救助の使用確認,イモータリティ・フィールド / リジェネ・バースト,イモータリティ・フィールド / リジェネ・バーストを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Mercy,防御・救助の使用確認,蘇生 / ガーディアン・エンジェル,蘇生 / ガーディアン・エンジェルを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Lifeweaver,防御・救助の使用確認,ライフグリップ / ペタル・プラットフォーム / 命の樹,ライフグリップ / ペタル・プラットフォーム / 命の樹を使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Kiriko,防御・救助の使用確認,鈴のご加護 / 神出鬼没,鈴のご加護 / 神出鬼没を使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Brigitte,防御・救助の使用確認,バリア・シールド / ラリー / リペア・パック,バリア・シールド / ラリー / リペア・パックを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Moira,防御・救助の使用確認,フェード,フェードを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Lúcio,防御・救助の使用確認,サウンド・バリア,サウンド・バリアを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Ana,防御・救助の使用確認,スリープ・ダーツ,スリープ・ダーツを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Wuyang,防御・救助の使用確認,養神泉 / 驚濤破,養神泉 / 驚濤破を使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Zenyatta,防御・救助の使用確認,心頭滅却,心頭滅却を使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,Mizuki,防御・救助の使用確認,霊域結界 / 快気の笠,霊域結界 / 快気の笠を使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Echo,D.Va,防御・救助の使用確認,ディフェンス・マトリックス,ディフェンス・マトリックスを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Winston,防御・救助の使用確認,バリア・プロジェクター,バリア・プロジェクターを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Doomfist,防御・救助の使用確認,パワー・ブロック,パワー・ブロックを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Hazard,防御・救助の使用確認,スパイク・ガード,スパイク・ガードを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Wrecking Ball,防御・救助の使用確認,アダプティブ・シールド,アダプティブ・シールドを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Zarya,防御・救助の使用確認,パーティクル・バリア / バリア・ショット,パーティクル・バリア / バリア・ショットを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Junker Queen,防御・救助の使用確認,コマンディング・シャウト,コマンディング・シャウトを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Domina,防御・救助の使用確認,バリア・アレイ,バリア・アレイを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Mauga,防御・救助の使用確認,カーディアック・オーバードライブ,カーディアック・オーバードライブを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Ramattra,防御・救助の使用確認,ヴォイド・バリア / ブロック,ヴォイド・バリア / ブロックを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Roadhog,防御・救助の使用確認,テイク・ア・ブリーザー,テイク・ア・ブリーザーを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Orisa,防御・救助の使用確認,フォーティファイ / ジャベリン・スピン,フォーティファイ / ジャベリン・スピンを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Sigma,防御・救助の使用確認,エクスペリメンタル・バリア / キネティック・グラスプ,エクスペリメンタル・バリア / キネティック・グラスプを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,Reinhardt,防御・救助の使用確認,バリア・フィールド,バリア・フィールドを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
