target_id,enemy_id,priority_class,priority_score,first_watch_rule,pressure_rule,do_not_chase_rule,swap_condition,reason
Pharah,Emre,pressure_only,6.2,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,エムレは倒し切りより、タンクは足元爆風で回復を使わせる対象。深追いせず回復・防御を使わせる。
Pharah,Cassidy,avoid_chase,6.1,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,キャスディはヒットスキャンと長射線へ正面から居座らない対象。位置を見ても単独で追わない。
Pharah,Sojourn,avoid_chase,6.1,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ソジョーンはヒットスキャンと長射線へ正面から居座らない対象。位置を見ても単独で追わない。
Pharah,Soldier: 76,pressure_only,5.9,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ソルジャー76は倒し切りより、タンクは足元爆風で回復を使わせる対象。深追いせず回復・防御を使わせる。
Pharah,Hanzo,pressure_only,6.4,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ハンゾーは倒し切りより、タンクは足元爆風で回復を使わせる対象。深追いせず回復・防御を使わせる。
Pharah,Freja,pressure_only,6.1,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,フレイヤは倒し切りより、タンクは足元爆風で回復を使わせる対象。深追いせず回復・防御を使わせる。
Pharah,Anran,punish_late,5.7,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,アンランは先に追わず、移動・防御・救助を使った後に遮蔽裏と退路へロケットを置く。
Pharah,Genji,punish_late,5.6,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ゲンジは先に追わず、移動・防御・救助を使った後に遮蔽裏と退路へロケットを置く。
Pharah,Shion,pressure_only,5.2,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,シオンは倒し切りより、タンクは足元爆風で回復を使わせる対象。深追いせず回復・防御を使わせる。
Pharah,Sombra,punish_late,6.0,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ソンブラは先に追わず、移動・防御・救助を使った後に遮蔽裏と退路へロケットを置く。
Pharah,Tracer,pressure_only,5.4,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,トレーサーは倒し切りより、タンクは足元爆風で回復を使わせる対象。深追いせず回復・防御を使わせる。
Pharah,Venture,punish_late,6.0,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ベンチャーは先に追わず、移動・防御・救助を使った後に遮蔽裏と退路へロケットを置く。
Pharah,Reaper,punish_late,5.8,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,リーパーは先に追わず、移動・防御・救助を使った後に遮蔽裏と退路へロケットを置く。
Pharah,Vendetta,punish_late,5.7,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ヴェンデッタは先に追わず、移動・防御・救助を使った後に遮蔽裏と退路へロケットを置く。
Pharah,Echo,punish_late,5.4,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,エコーは先に追わず、移動・防御・救助を使った後に遮蔽裏と退路へロケットを置く。
Pharah,Pharah,punish_late,5.4,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ファラは先に追わず、移動・防御・救助を使った後に遮蔽裏と退路へロケットを置く。
Pharah,Symmetra,pressure_only,6.0,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,シンメトラは倒し切りより、タンクは足元爆風で回復を使わせる対象。深追いせず回復・防御を使わせる。
Pharah,Junkrat,pressure_only,6.3,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ジャンクラットは倒し切りより、タンクは足元爆風で回復を使わせる対象。深追いせず回復・防御を使わせる。
Pharah,Torbjörn,pressure_only,5.9,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,トールビョーンは倒し切りより、タンクは足元爆風で回復を使わせる対象。深追いせず回復・防御を使わせる。
Pharah,Bastion,pressure_only,5.8,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,バスティオンは倒し切りより、タンクは足元爆風で回復を使わせる対象。深追いせず回復・防御を使わせる。
Pharah,Mei,pressure_only,6.3,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,メイは倒し切りより、タンクは足元爆風で回復を使わせる対象。深追いせず回復・防御を使わせる。
Pharah,Illari,focus_first,7.3,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,イラリーは地上で固まるサポート・ダメージに該当するため、人数差を作る最初の候補にする。
Pharah,Jetpack Cat,pressure_only,6.4,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ジェットパック・キャットは倒し切りより、タンクは足元爆風で回復を使わせる対象。深追いせず回復・防御を使わせる。
Pharah,Juno,focus_first,6.6,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ジュノは地上で固まるサポート・ダメージに該当するため、人数差を作る最初の候補にする。
Pharah,Baptiste,avoid_chase,7.4,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,バティストはヒットスキャンと長射線へ正面から居座らない対象。位置を見ても単独で追わない。
Pharah,Mercy,pressure_only,6.5,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,マーシーは倒し切りより、タンクは足元爆風で回復を使わせる対象。深追いせず回復・防御を使わせる。
Pharah,Lifeweaver,pressure_only,6.7,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ライフウィーバーは倒し切りより、タンクは足元爆風で回復を使わせる対象。深追いせず回復・防御を使わせる。
Pharah,Kiriko,punish_late,7.2,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,キリコは先に追わず、移動・防御・救助を使った後に遮蔽裏と退路へロケットを置く。
Pharah,Brigitte,pressure_only,6.7,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ブリギッテは倒し切りより、タンクは足元爆風で回復を使わせる対象。深追いせず回復・防御を使わせる。
Pharah,Moira,pressure_only,6.5,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,モイラは倒し切りより、タンクは足元爆風で回復を使わせる対象。深追いせず回復・防御を使わせる。
Pharah,Lúcio,pressure_only,6.3,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ルシオは倒し切りより、タンクは足元爆風で回復を使わせる対象。深追いせず回復・防御を使わせる。
Pharah,Ana,avoid_chase,7.9,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,アナはヒットスキャンと長射線へ正面から居座らない対象。位置を見ても単独で追わない。
Pharah,Wuyang,focus_first,7.0,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ウーヤンは地上で固まるサポート・ダメージに該当するため、人数差を作る最初の候補にする。
Pharah,Zenyatta,focus_first,7.6,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ゼニヤッタは地上で固まるサポート・ダメージに該当するため、人数差を作る最初の候補にする。
Pharah,Mizuki,focus_first,7.0,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ミズキは地上で固まるサポート・ダメージに該当するため、人数差を作る最初の候補にする。
Echo,D.Va,pressure_only,5.2,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,D.Vaは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,Winston,pressure_only,5.0,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ウィンストンは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,Doomfist,pressure_only,5.6,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ドゥームフィストは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,Hazard,pressure_only,5.4,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ハザードは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,Wrecking Ball,pressure_only,5.1,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,レッキング・ボールは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,Zarya,pressure_only,5.5,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ザリアは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,Junker Queen,pressure_only,6.0,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ジャンカー・クイーンは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,Domina,pressure_only,5.4,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ドミナは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,Mauga,pressure_only,5.6,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,マウガは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,Ramattra,pressure_only,5.4,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ラマットラは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,Roadhog,pressure_only,6.0,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ロードホッグは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,Orisa,pressure_only,5.3,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,オリーサは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,Sigma,pressure_only,5.6,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,シグマは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,Reinhardt,pressure_only,5.4,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ラインハルトは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,Ashe,avoid_chase,6.5,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,アッシュはヒットスキャン射線へ長く浮かない対象。位置を見ても単独で追わない。
Echo,Widowmaker,avoid_chase,6.9,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ウィドウメイカーはヒットスキャン射線へ長く浮かない対象。位置を見ても単独で追わない。
Echo,Emre,pressure_only,6.5,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,エムレは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,Cassidy,avoid_chase,6.4,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,キャスディはヒットスキャン射線へ長く浮かない対象。位置を見ても単独で追わない。
Echo,Sojourn,avoid_chase,6.4,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ソジョーンはヒットスキャン射線へ長く浮かない対象。位置を見ても単独で追わない。
Echo,Soldier: 76,pressure_only,6.2,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ソルジャー76は倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,Hanzo,focus_first,6.7,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ハンゾーは低体力になったサポート・ダメージに該当するため、人数差を作る最初の候補にする。
Echo,Freja,pressure_only,6.4,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,フレイヤは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,Anran,punish_late,6.0,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,アンランは先に追わず、移動・防御・救助を使った後にスティッキー・ボム後にフォーカス・ビームで確定する。
Echo,Genji,punish_late,6.3,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ゲンジは先に追わず、移動・防御・救助を使った後にスティッキー・ボム後にフォーカス・ビームで確定する。
Echo,Shion,pressure_only,5.9,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,シオンは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,Sombra,punish_late,6.3,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ソンブラは先に追わず、移動・防御・救助を使った後にスティッキー・ボム後にフォーカス・ビームで確定する。
Echo,Tracer,pressure_only,5.7,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,トレーサーは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,Venture,punish_late,6.3,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ベンチャーは先に追わず、移動・防御・救助を使った後にスティッキー・ボム後にフォーカス・ビームで確定する。
Echo,Reaper,punish_late,6.1,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,リーパーは先に追わず、移動・防御・救助を使った後にスティッキー・ボム後にフォーカス・ビームで確定する。
Echo,Vendetta,punish_late,6.0,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ヴェンデッタは先に追わず、移動・防御・救助を使った後にスティッキー・ボム後にフォーカス・ビームで確定する。
Echo,Echo,punish_late,6.1,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,エコーは先に追わず、移動・防御・救助を使った後にスティッキー・ボム後にフォーカス・ビームで確定する。
Echo,Pharah,punish_late,6.1,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ファラは先に追わず、移動・防御・救助を使った後にスティッキー・ボム後にフォーカス・ビームで確定する。
Echo,Symmetra,pressure_only,6.3,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,シンメトラは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,Junkrat,focus_first,6.6,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ジャンクラットは低体力になったサポート・ダメージに該当するため、人数差を作る最初の候補にする。
Echo,Torbjörn,pressure_only,6.2,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,トールビョーンは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,Bastion,pressure_only,6.1,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,バスティオンは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,Mei,pressure_only,6.6,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,メイは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,Illari,focus_first,7.4,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,イラリーは低体力になったサポート・ダメージに該当するため、人数差を作る最初の候補にする。
Echo,Jetpack Cat,punish_late,6.9,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ジェットパック・キャットは先に追わず、移動・防御・救助を使った後にスティッキー・ボム後にフォーカス・ビームで確定する。
Echo,Juno,focus_first,7.1,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ジュノは低体力になったサポート・ダメージに該当するため、人数差を作る最初の候補にする。
Echo,Baptiste,avoid_chase,7.5,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,バティストはヒットスキャン射線へ長く浮かない対象。位置を見ても単独で追わない。
Echo,Mercy,pressure_only,6.6,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,マーシーは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,Lifeweaver,punish_late,6.8,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ライフウィーバーは先に追わず、移動・防御・救助を使った後にスティッキー・ボム後にフォーカス・ビームで確定する。
Echo,Kiriko,punish_late,7.3,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,キリコは先に追わず、移動・防御・救助を使った後にスティッキー・ボム後にフォーカス・ビームで確定する。
Echo,Brigitte,punish_late,6.8,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ブリギッテは先に追わず、移動・防御・救助を使った後にスティッキー・ボム後にフォーカス・ビームで確定する。
Echo,Moira,pressure_only,6.6,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,モイラは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,Lúcio,pressure_only,6.4,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ルシオは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,Ana,avoid_chase,8.0,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,アナはヒットスキャン射線へ長く浮かない対象。位置を見ても単独で追わない。
Echo,Wuyang,focus_first,7.1,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ウーヤンは低体力になったサポート・ダメージに該当するため、人数差を作る最初の候補にする。
Echo,Zenyatta,focus_first,7.7,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ゼニヤッタは低体力になったサポート・ダメージに該当するため、人数差を作る最初の候補にする。
Echo,Mizuki,focus_first,7.1,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ミズキは低体力になったサポート・ダメージに該当するため、人数差を作る最初の候補にする。
Emre,D.Va,pressure_only,5.0,遮蔽から出るサポート・ダメージ,タンクはバーストで体力差を作るだけにする,高機動敵を単独で追い切ろうとしない,サイバー・フラグで退路をずらして中距離バーストで確定する,D.Vaは倒し切りより、タンクはバーストで体力差を作るだけにする対象。深追いせず回復・防御を使わせる。
Emre,Winston,pressure_only,4.8,遮蔽から出るサポート・ダメージ,タンクはバーストで体力差を作るだけにする,高機動敵を単独で追い切ろうとしない,サイバー・フラグで退路をずらして中距離バーストで確定する,ウィンストンは倒し切りより、タンクはバーストで体力差を作るだけにする対象。深追いせず回復・防御を使わせる。
Emre,Doomfist,pressure_only,5.4,遮蔽から出るサポート・ダメージ,タンクはバーストで体力差を作るだけにする,高機動敵を単独で追い切ろうとしない,サイバー・フラグで退路をずらして中距離バーストで確定する,ドゥームフィストは倒し切りより、タンクはバーストで体力差を作るだけにする対象。深追いせず回復・防御を使わせる。
Emre,Hazard,pressure_only,4.9,遮蔽から出るサポート・ダメージ,タンクはバーストで体力差を作るだけにする,高機動敵を単独で追い切ろうとしない,サイバー・フラグで退路をずらして中距離バーストで確定する,ハザードは倒し切りより、タンクはバーストで体力差を作るだけにする対象。深追いせず回復・防御を使わせる。
Emre,Wrecking Ball,pressure_only,4.9,遮蔽から出るサポート・ダメージ,タンクはバーストで体力差を作るだけにする,高機動敵を単独で追い切ろうとしない,サイバー・フラグで退路をずらして中距離バーストで確定する,レッキング・ボールは倒し切りより、タンクはバーストで体力差を作るだけにする対象。深追いせず回復・防御を使わせる。
Emre,Zarya,pressure_only,5.0,遮蔽から出るサポート・ダメージ,タンクはバーストで体力差を作るだけにする,高機動敵を単独で追い切ろうとしない,サイバー・フラグで退路をずらして中距離バーストで確定する,ザリアは倒し切りより、タンクはバーストで体力差を作るだけにする対象。深追いせず回復・防御を使わせる。
Emre,Junker Queen,pressure_only,5.5,遮蔽から出るサポート・ダメージ,タンクはバーストで体力差を作るだけにする,高機動敵を単独で追い切ろうとしない,サイバー・フラグで退路をずらして中距離バーストで確定する,ジャンカー・クイーンは倒し切りより、タンクはバーストで体力差を作るだけにする対象。深追いせず回復・防御を使わせる。
