target_id,target_ja,enemy_id,enemy_ja,enemy_role,priority_class,priority_score,first_watch_rule,pressure_rule,do_not_chase_rule,swap_condition,reason
Pharah,ファラ,Sombra,ソンブラ,ダメージ,punish_late,6.0,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ソンブラは先に追わず、移動・防御・救助を使った後に遮蔽裏と退路へロケットを置く。
Pharah,ファラ,Tracer,トレーサー,ダメージ,pressure_only,5.4,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,トレーサーは倒し切りより、タンクは足元爆風で回復を使わせる対象。深追いせず回復・防御を使わせる。
Pharah,ファラ,Venture,ベンチャー,ダメージ,punish_late,6.0,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ベンチャーは先に追わず、移動・防御・救助を使った後に遮蔽裏と退路へロケットを置く。
Pharah,ファラ,Reaper,リーパー,ダメージ,punish_late,5.8,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,リーパーは先に追わず、移動・防御・救助を使った後に遮蔽裏と退路へロケットを置く。
Pharah,ファラ,Vendetta,ヴェンデッタ,ダメージ,punish_late,5.7,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ヴェンデッタは先に追わず、移動・防御・救助を使った後に遮蔽裏と退路へロケットを置く。
Pharah,ファラ,Echo,エコー,ダメージ,punish_late,5.4,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,エコーは先に追わず、移動・防御・救助を使った後に遮蔽裏と退路へロケットを置く。
Pharah,ファラ,Pharah,ファラ,ダメージ,punish_late,5.4,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ファラは先に追わず、移動・防御・救助を使った後に遮蔽裏と退路へロケットを置く。
Pharah,ファラ,Symmetra,シンメトラ,ダメージ,pressure_only,6.0,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,シンメトラは倒し切りより、タンクは足元爆風で回復を使わせる対象。深追いせず回復・防御を使わせる。
Pharah,ファラ,Junkrat,ジャンクラット,ダメージ,pressure_only,6.3,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ジャンクラットは倒し切りより、タンクは足元爆風で回復を使わせる対象。深追いせず回復・防御を使わせる。
Pharah,ファラ,Torbjörn,トールビョーン,ダメージ,pressure_only,5.9,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,トールビョーンは倒し切りより、タンクは足元爆風で回復を使わせる対象。深追いせず回復・防御を使わせる。
Pharah,ファラ,Bastion,バスティオン,ダメージ,pressure_only,5.8,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,バスティオンは倒し切りより、タンクは足元爆風で回復を使わせる対象。深追いせず回復・防御を使わせる。
Pharah,ファラ,Mei,メイ,ダメージ,pressure_only,6.3,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,メイは倒し切りより、タンクは足元爆風で回復を使わせる対象。深追いせず回復・防御を使わせる。
Pharah,ファラ,Illari,イラリー,サポート,focus_first,7.3,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,イラリーは地上で固まるサポート・ダメージに該当するため、人数差を作る最初の候補にする。
Pharah,ファラ,Jetpack Cat,ジェットパック・キャット,サポート,pressure_only,6.4,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ジェットパック・キャットは倒し切りより、タンクは足元爆風で回復を使わせる対象。深追いせず回復・防御を使わせる。
Pharah,ファラ,Juno,ジュノ,サポート,focus_first,6.6,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ジュノは地上で固まるサポート・ダメージに該当するため、人数差を作る最初の候補にする。
Pharah,ファラ,Baptiste,バティスト,サポート,avoid_chase,7.4,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,バティストはヒットスキャンと長射線へ正面から居座らない対象。位置を見ても単独で追わない。
Pharah,ファラ,Mercy,マーシー,サポート,pressure_only,6.5,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,マーシーは倒し切りより、タンクは足元爆風で回復を使わせる対象。深追いせず回復・防御を使わせる。
Pharah,ファラ,Lifeweaver,ライフウィーバー,サポート,pressure_only,6.7,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ライフウィーバーは倒し切りより、タンクは足元爆風で回復を使わせる対象。深追いせず回復・防御を使わせる。
Pharah,ファラ,Kiriko,キリコ,サポート,punish_late,7.2,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,キリコは先に追わず、移動・防御・救助を使った後に遮蔽裏と退路へロケットを置く。
Pharah,ファラ,Brigitte,ブリギッテ,サポート,pressure_only,6.7,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ブリギッテは倒し切りより、タンクは足元爆風で回復を使わせる対象。深追いせず回復・防御を使わせる。
Pharah,ファラ,Moira,モイラ,サポート,pressure_only,6.5,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,モイラは倒し切りより、タンクは足元爆風で回復を使わせる対象。深追いせず回復・防御を使わせる。
Pharah,ファラ,Lúcio,ルシオ,サポート,pressure_only,6.3,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ルシオは倒し切りより、タンクは足元爆風で回復を使わせる対象。深追いせず回復・防御を使わせる。
Pharah,ファラ,Ana,アナ,サポート,avoid_chase,7.9,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,アナはヒットスキャンと長射線へ正面から居座らない対象。位置を見ても単独で追わない。
Pharah,ファラ,Wuyang,ウーヤン,サポート,focus_first,7.0,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ウーヤンは地上で固まるサポート・ダメージに該当するため、人数差を作る最初の候補にする。
Pharah,ファラ,Zenyatta,ゼニヤッタ,サポート,focus_first,7.6,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ゼニヤッタは地上で固まるサポート・ダメージに該当するため、人数差を作る最初の候補にする。
Pharah,ファラ,Mizuki,ミズキ,サポート,focus_first,7.0,地上で固まるサポート・ダメージ,タンクは足元爆風で回復を使わせる,ヒットスキャンと長射線へ正面から居座らない,遮蔽裏と退路へロケットを置く,ミズキは地上で固まるサポート・ダメージに該当するため、人数差を作る最初の候補にする。
Echo,エコー,D.Va,D.Va,タンク,pressure_only,5.2,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,D.Vaは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,エコー,Winston,ウィンストン,タンク,pressure_only,5.0,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ウィンストンは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,エコー,Doomfist,ドゥームフィスト,タンク,pressure_only,5.6,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ドゥームフィストは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,エコー,Hazard,ハザード,タンク,pressure_only,5.4,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ハザードは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,エコー,Wrecking Ball,レッキング・ボール,タンク,pressure_only,5.1,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,レッキング・ボールは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,エコー,Zarya,ザリア,タンク,pressure_only,5.5,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ザリアは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,エコー,Junker Queen,ジャンカー・クイーン,タンク,pressure_only,6.0,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ジャンカー・クイーンは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,エコー,Domina,ドミナ,タンク,pressure_only,5.4,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ドミナは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,エコー,Mauga,マウガ,タンク,pressure_only,5.6,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,マウガは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,エコー,Ramattra,ラマットラ,タンク,pressure_only,5.4,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ラマットラは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,エコー,Roadhog,ロードホッグ,タンク,pressure_only,6.0,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ロードホッグは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,エコー,Orisa,オリーサ,タンク,pressure_only,5.3,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,オリーサは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,エコー,Sigma,シグマ,タンク,pressure_only,5.6,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,シグマは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,エコー,Reinhardt,ラインハルト,タンク,pressure_only,5.4,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ラインハルトは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,エコー,Ashe,アッシュ,ダメージ,avoid_chase,6.5,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,アッシュはヒットスキャン射線へ長く浮かない対象。位置を見ても単独で追わない。
Echo,エコー,Widowmaker,ウィドウメイカー,ダメージ,avoid_chase,6.9,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ウィドウメイカーはヒットスキャン射線へ長く浮かない対象。位置を見ても単独で追わない。
Echo,エコー,Emre,エムレ,ダメージ,pressure_only,6.5,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,エムレは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,エコー,Cassidy,キャスディ,ダメージ,avoid_chase,6.4,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,キャスディはヒットスキャン射線へ長く浮かない対象。位置を見ても単独で追わない。
Echo,エコー,Sojourn,ソジョーン,ダメージ,avoid_chase,6.4,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ソジョーンはヒットスキャン射線へ長く浮かない対象。位置を見ても単独で追わない。
Echo,エコー,Soldier: 76,ソルジャー76,ダメージ,pressure_only,6.2,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ソルジャー76は倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,エコー,Hanzo,ハンゾー,ダメージ,focus_first,6.7,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ハンゾーは低体力になったサポート・ダメージに該当するため、人数差を作る最初の候補にする。
Echo,エコー,Freja,フレイヤ,ダメージ,pressure_only,6.4,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,フレイヤは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,エコー,Anran,アンラン,ダメージ,punish_late,6.0,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,アンランは先に追わず、移動・防御・救助を使った後にスティッキー・ボム後にフォーカス・ビームで確定する。
Echo,エコー,Genji,ゲンジ,ダメージ,punish_late,6.3,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ゲンジは先に追わず、移動・防御・救助を使った後にスティッキー・ボム後にフォーカス・ビームで確定する。
Echo,エコー,Shion,シオン,ダメージ,pressure_only,5.9,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,シオンは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,エコー,Sombra,ソンブラ,ダメージ,punish_late,6.3,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ソンブラは先に追わず、移動・防御・救助を使った後にスティッキー・ボム後にフォーカス・ビームで確定する。
Echo,エコー,Tracer,トレーサー,ダメージ,pressure_only,5.7,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,トレーサーは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,エコー,Venture,ベンチャー,ダメージ,punish_late,6.3,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ベンチャーは先に追わず、移動・防御・救助を使った後にスティッキー・ボム後にフォーカス・ビームで確定する。
Echo,エコー,Reaper,リーパー,ダメージ,punish_late,6.1,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,リーパーは先に追わず、移動・防御・救助を使った後にスティッキー・ボム後にフォーカス・ビームで確定する。
Echo,エコー,Vendetta,ヴェンデッタ,ダメージ,punish_late,6.0,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ヴェンデッタは先に追わず、移動・防御・救助を使った後にスティッキー・ボム後にフォーカス・ビームで確定する。
Echo,エコー,Echo,エコー,ダメージ,punish_late,6.1,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,エコーは先に追わず、移動・防御・救助を使った後にスティッキー・ボム後にフォーカス・ビームで確定する。
Echo,エコー,Pharah,ファラ,ダメージ,punish_late,6.1,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ファラは先に追わず、移動・防御・救助を使った後にスティッキー・ボム後にフォーカス・ビームで確定する。
Echo,エコー,Symmetra,シンメトラ,ダメージ,pressure_only,6.3,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,シンメトラは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,エコー,Junkrat,ジャンクラット,ダメージ,focus_first,6.6,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ジャンクラットは低体力になったサポート・ダメージに該当するため、人数差を作る最初の候補にする。
Echo,エコー,Torbjörn,トールビョーン,ダメージ,pressure_only,6.2,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,トールビョーンは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,エコー,Bastion,バスティオン,ダメージ,pressure_only,6.1,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,バスティオンは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,エコー,Mei,メイ,ダメージ,pressure_only,6.6,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,メイは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,エコー,Illari,イラリー,サポート,focus_first,7.4,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,イラリーは低体力になったサポート・ダメージに該当するため、人数差を作る最初の候補にする。
Echo,エコー,Jetpack Cat,ジェットパック・キャット,サポート,punish_late,6.9,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ジェットパック・キャットは先に追わず、移動・防御・救助を使った後にスティッキー・ボム後にフォーカス・ビームで確定する。
Echo,エコー,Juno,ジュノ,サポート,focus_first,7.1,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ジュノは低体力になったサポート・ダメージに該当するため、人数差を作る最初の候補にする。
Echo,エコー,Baptiste,バティスト,サポート,avoid_chase,7.5,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,バティストはヒットスキャン射線へ長く浮かない対象。位置を見ても単独で追わない。
Echo,エコー,Mercy,マーシー,サポート,pressure_only,6.6,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,マーシーは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,エコー,Lifeweaver,ライフウィーバー,サポート,punish_late,6.8,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ライフウィーバーは先に追わず、移動・防御・救助を使った後にスティッキー・ボム後にフォーカス・ビームで確定する。
Echo,エコー,Kiriko,キリコ,サポート,punish_late,7.3,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,キリコは先に追わず、移動・防御・救助を使った後にスティッキー・ボム後にフォーカス・ビームで確定する。
Echo,エコー,Brigitte,ブリギッテ,サポート,punish_late,6.8,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ブリギッテは先に追わず、移動・防御・救助を使った後にスティッキー・ボム後にフォーカス・ビームで確定する。
Echo,エコー,Moira,モイラ,サポート,pressure_only,6.6,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,モイラは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,エコー,Lúcio,ルシオ,サポート,pressure_only,6.4,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ルシオは倒し切りより、タンクはフォーカス・ビーム圏内だけ狙う対象。深追いせず回復・防御を使わせる。
Echo,エコー,Ana,アナ,サポート,avoid_chase,8.0,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,アナはヒットスキャン射線へ長く浮かない対象。位置を見ても単独で追わない。
Echo,エコー,Wuyang,ウーヤン,サポート,focus_first,7.1,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ウーヤンは低体力になったサポート・ダメージに該当するため、人数差を作る最初の候補にする。
Echo,エコー,Zenyatta,ゼニヤッタ,サポート,focus_first,7.7,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ゼニヤッタは低体力になったサポート・ダメージに該当するため、人数差を作る最初の候補にする。
Echo,エコー,Mizuki,ミズキ,サポート,focus_first,7.1,低体力になったサポート・ダメージ,タンクはフォーカス・ビーム圏内だけ狙う,ヒットスキャン射線へ長く浮かない,スティッキー・ボム後にフォーカス・ビームで確定する,ミズキは低体力になったサポート・ダメージに該当するため、人数差を作る最初の候補にする。
Emre,エムレ,D.Va,D.Va,タンク,pressure_only,5.0,遮蔽から出るサポート・ダメージ,タンクはバーストで体力差を作るだけにする,高機動敵を単独で追い切ろうとしない,サイバー・フラグで退路をずらして中距離バーストで確定する,D.Vaは倒し切りより、タンクはバーストで体力差を作るだけにする対象。深追いせず回復・防御を使わせる。
Emre,エムレ,Winston,ウィンストン,タンク,pressure_only,4.8,遮蔽から出るサポート・ダメージ,タンクはバーストで体力差を作るだけにする,高機動敵を単独で追い切ろうとしない,サイバー・フラグで退路をずらして中距離バーストで確定する,ウィンストンは倒し切りより、タンクはバーストで体力差を作るだけにする対象。深追いせず回復・防御を使わせる。
Emre,エムレ,Doomfist,ドゥームフィスト,タンク,pressure_only,5.4,遮蔽から出るサポート・ダメージ,タンクはバーストで体力差を作るだけにする,高機動敵を単独で追い切ろうとしない,サイバー・フラグで退路をずらして中距離バーストで確定する,ドゥームフィストは倒し切りより、タンクはバーストで体力差を作るだけにする対象。深追いせず回復・防御を使わせる。
Emre,エムレ,Hazard,ハザード,タンク,pressure_only,4.9,遮蔽から出るサポート・ダメージ,タンクはバーストで体力差を作るだけにする,高機動敵を単独で追い切ろうとしない,サイバー・フラグで退路をずらして中距離バーストで確定する,ハザードは倒し切りより、タンクはバーストで体力差を作るだけにする対象。深追いせず回復・防御を使わせる。
Emre,エムレ,Wrecking Ball,レッキング・ボール,タンク,pressure_only,4.9,遮蔽から出るサポート・ダメージ,タンクはバーストで体力差を作るだけにする,高機動敵を単独で追い切ろうとしない,サイバー・フラグで退路をずらして中距離バーストで確定する,レッキング・ボールは倒し切りより、タンクはバーストで体力差を作るだけにする対象。深追いせず回復・防御を使わせる。
Emre,エムレ,Zarya,ザリア,タンク,pressure_only,5.0,遮蔽から出るサポート・ダメージ,タンクはバーストで体力差を作るだけにする,高機動敵を単独で追い切ろうとしない,サイバー・フラグで退路をずらして中距離バーストで確定する,ザリアは倒し切りより、タンクはバーストで体力差を作るだけにする対象。深追いせず回復・防御を使わせる。
Emre,エムレ,Junker Queen,ジャンカー・クイーン,タンク,pressure_only,5.5,遮蔽から出るサポート・ダメージ,タンクはバーストで体力差を作るだけにする,高機動敵を単独で追い切ろうとしない,サイバー・フラグで退路をずらして中距離バーストで確定する,ジャンカー・クイーンは倒し切りより、タンクはバーストで体力差を作るだけにする対象。深追いせず回復・防御を使わせる。
