target_id,target_ja,enemy_id,enemy_ja,enemy_role,enemy_sub_role,matchup_rating,verdict,advantage_reason,disadvantage_reason,win_condition,loss_condition,play_priority,confidence
Junkrat,ジャンクラット,Hazard,ハザード,タンク,ストールワート,4.8,五分,ジャンクラットは中距離で1回のピークすれば、ハザードに一方的な圧を受けにくい。先に倒すより、フラグ・ランチャーとコンカッション・マインでスキルを使わせて次の射線へ移る形が安定する。,ハザードの接近と離脱、高耐久と正面圧を先に受けると五分以下になる。コンカッション・マインを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、ハザードを削って防御資源を使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、ハザードを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,medium
Junkrat,ジャンクラット,Wrecking Ball,レッキング・ボール,タンク,イニシエーター,5.8,やや有利,ジャンクラットは狭所制圧、足元破壊、退路封鎖で、レッキング・ボールは高低差と空中射線で被弾時間をずらす相手に先に体力差を作れる。マイン追撃は、レッキング・ボールの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしレッキング・ボールの高さの差、接近と離脱を無視すると、空中・長射線・見られた射線を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、レッキング・ボールを削って防御資源を使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、レッキング・ボールを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,medium
Junkrat,ジャンクラット,Zarya,ザリア,タンク,ブルーザー,4.4,五分,ジャンクラットは中距離で1回のピークすれば、ザリアに一方的な圧を受けにくい。先に倒すより、フラグ・ランチャーとコンカッション・マインでスキルを使わせて次の射線へ移る形が安定する。,ザリアの高耐久と正面圧を先に受けると五分以下になる。コンカッション・マインを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、ザリアを削って防御資源を使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、ザリアだけを撃ち続けて敵サポートを自由にし、こちらの強いタイミングを消すこと。,削って後衛へ切り替える,medium
Junkrat,ジャンクラット,Junker Queen,ジャンカー・クイーン,タンク,ストールワート,6.6,やや有利,ジャンクラットは狭所制圧、足元破壊、退路封鎖で、ジャンカー・クイーンは高耐久で正面の時間を長くする相手に先に体力差を作れる。マイン追撃は、ジャンカー・クイーンの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしジャンカー・クイーンの高耐久と正面圧を無視すると、空中・長射線・見られた射線を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、ジャンカー・クイーンを削って防御資源を使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、ジャンカー・クイーンだけを撃ち続けて敵サポートを自由にし、こちらの強いタイミングを消すこと。,削って後衛へ切り替える,medium
Junkrat,ジャンクラット,Domina,ドミナ,タンク,ストールワート,7.1,有利,ジャンクラットは狭所制圧、足元破壊、退路封鎖で、ドミナは高耐久で正面の時間を長くする相手に先に体力差を作れる。マイン追撃は、ドミナの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしドミナの高耐久と正面圧を無視すると、空中・長射線・見られた射線を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、ドミナを削って防御資源を使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、ドミナだけを撃ち続けて敵サポートを自由にし、こちらの強いタイミングを消すこと。,削って後衛へ切り替える,medium
Junkrat,ジャンクラット,Mauga,マウガ,タンク,ブルーザー,6.9,やや有利,ジャンクラットは狭所制圧、足元破壊、退路封鎖で、マウガは高耐久で正面の時間を長くする相手に先に体力差を作れる。マイン追撃は、マウガの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしマウガの高耐久と正面圧を無視すると、空中・長射線・見られた射線を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、マウガを削って防御資源を使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、マウガだけを撃ち続けて敵サポートを自由にし、こちらの強いタイミングを消すこと。,削って後衛へ切り替える,medium
Junkrat,ジャンクラット,Ramattra,ラマットラ,タンク,ストールワート,7.0,有利,ジャンクラットは狭所制圧、足元破壊、退路封鎖で、ラマットラは高耐久で正面の時間を長くする相手に先に体力差を作れる。マイン追撃は、ラマットラの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしラマットラの高耐久と正面圧を無視すると、空中・長射線・見られた射線を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、ラマットラを削って防御資源を使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、ラマットラだけを撃ち続けて敵サポートを自由にし、こちらの強いタイミングを消すこと。,削って後衛へ切り替える,medium
Junkrat,ジャンクラット,Roadhog,ロードホッグ,タンク,ブルーザー,6.6,やや有利,ジャンクラットは狭所制圧、足元破壊、退路封鎖で、ロードホッグは高耐久で正面の時間を長くする相手に先に体力差を作れる。マイン追撃は、ロードホッグの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしロードホッグの高耐久と正面圧を無視すると、空中・長射線・見られた射線を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、ロードホッグを削って防御資源を使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、ロードホッグだけを撃ち続けて敵サポートを自由にし、こちらの強いタイミングを消すこと。,削って後衛へ切り替える,medium
Junkrat,ジャンクラット,Orisa,オリーサ,タンク,ブルーザー,6.2,やや有利,ジャンクラットは狭所制圧、足元破壊、退路封鎖で、オリーサは高耐久で正面の時間を長くする相手に先に体力差を作れる。マイン追撃は、オリーサの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしオリーサの高耐久と正面圧を無視すると、空中・長射線・見られた射線を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、オリーサを削って防御資源を使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、オリーサだけを撃ち続けて敵サポートを自由にし、こちらの強いタイミングを消すこと。,削って後衛へ切り替える,medium
Junkrat,ジャンクラット,Sigma,シグマ,タンク,ストールワート,4.1,やや不利,ジャンクラットにも勝ち筋はあるが、シグマが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、シグマの長射線の先制ダメージ、高耐久と正面圧がジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、シグマを削って防御資源を使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、シグマの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,削って後衛へ切り替える,medium
Junkrat,ジャンクラット,Reinhardt,ラインハルト,タンク,ストールワート,7.8,有利,ジャンクラットは狭所制圧、足元破壊、退路封鎖で、ラインハルトは高耐久で正面の時間を長くする相手に先に体力差を作れる。マイン追撃は、ラインハルトの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしラインハルトの高耐久と正面圧を無視すると、空中・長射線・見られた射線を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、ラインハルトを削って防御資源を使わせ、撃破圏内のダメージかサポートへ射線を切り替えること。,負け筋は、ラインハルトだけを撃ち続けて敵サポートを自由にし、こちらの強いタイミングを消すこと。,削って後衛へ切り替える,medium
Junkrat,ジャンクラット,Ashe,アッシュ,ダメージ,シャープシューター,3.4,やや不利,ジャンクラットにも勝ち筋はあるが、アッシュが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、アッシュの長射線の先制ダメージがジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、アッシュと正面で見合わず、味方の前進や射線が割れた瞬間にフラグ・ランチャーとコンカッション・マインを差し込むこと。,負け筋は、アッシュの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,単独勝負を避ける,medium
Junkrat,ジャンクラット,Widowmaker,ウィドウメイカー,ダメージ,シャープシューター,3.2,やや不利,ジャンクラットにも勝ち筋はあるが、ウィドウメイカーが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、ウィドウメイカーの長射線の先制ダメージがジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、ウィドウメイカーと正面で見合わず、味方の前進や射線が割れた瞬間にフラグ・ランチャーとコンカッション・マインを差し込むこと。,負け筋は、ウィドウメイカーの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,単独勝負を避ける,medium
Junkrat,ジャンクラット,Emre,エムレ,ダメージ,スペシャリスト,4.0,やや不利,ジャンクラットにも勝ち筋はあるが、エムレが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、エムレの長射線の先制ダメージがジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、エムレと正面で見合わず、味方の前進や射線が割れた瞬間にフラグ・ランチャーとコンカッション・マインを差し込むこと。,負け筋は、エムレの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,単独勝負を避ける,medium
Junkrat,ジャンクラット,Cassidy,キャスディ,ダメージ,シャープシューター,4.3,五分,ジャンクラットは中距離で1回のピークすれば、キャスディに一方的な圧を受けにくい。先に倒すより、フラグ・ランチャーとコンカッション・マインでスキルを使わせて次の射線へ移る形が安定する。,キャスディの長射線の先制ダメージを先に受けると五分以下になる。コンカッション・マインを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、キャスディと正面で見合わず、味方の前進や射線が割れた瞬間にフラグ・ランチャーとコンカッション・マインを差し込むこと。,負け筋は、キャスディの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,遮蔽に戻れる時間だけ削って位置を変える,medium
Junkrat,ジャンクラット,Sojourn,ソジョーン,ダメージ,シャープシューター,3.8,やや不利,ジャンクラットにも勝ち筋はあるが、ソジョーンが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、ソジョーンの長射線の先制ダメージがジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、ソジョーンと正面で見合わず、味方の前進や射線が割れた瞬間にフラグ・ランチャーとコンカッション・マインを差し込むこと。,負け筋は、ソジョーンの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,単独勝負を避ける,medium
Junkrat,ジャンクラット,Soldier: 76,ソルジャー76,ダメージ,スペシャリスト,3.4,やや不利,ジャンクラットにも勝ち筋はあるが、ソルジャー76が得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、ソルジャー76の長射線の先制ダメージがジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、ソルジャー76と正面で見合わず、味方の前進や射線が割れた瞬間にフラグ・ランチャーとコンカッション・マインを差し込むこと。,負け筋は、ソルジャー76の見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,単独勝負を避ける,medium
Junkrat,ジャンクラット,Hanzo,ハンゾー,ダメージ,シャープシューター,4.3,五分,ジャンクラットは中距離で1回のピークすれば、ハンゾーに一方的な圧を受けにくい。先に倒すより、フラグ・ランチャーとコンカッション・マインでスキルを使わせて次の射線へ移る形が安定する。,ハンゾーの長射線の先制ダメージを先に受けると五分以下になる。コンカッション・マインを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、ハンゾーと正面で見合わず、味方の前進や射線が割れた瞬間にフラグ・ランチャーとコンカッション・マインを差し込むこと。,負け筋は、ハンゾーの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,遮蔽に戻れる時間だけ削って位置を変える,medium
Junkrat,ジャンクラット,Freja,フレイヤ,ダメージ,リコン,2.9,不利,ジャンクラットにも勝ち筋はあるが、フレイヤが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、フレイヤの長射線の先制ダメージがジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、フレイヤと正面で見合わず、味方の前進や射線が割れた瞬間にフラグ・ランチャーとコンカッション・マインを差し込むこと。,負け筋は、フレイヤの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,単独勝負を避ける,medium
Junkrat,ジャンクラット,Anran,アンラン,ダメージ,フランカー,3.0,やや不利,ジャンクラットにも勝ち筋はあるが、アンランが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、アンランの接近と離脱がジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、アンランのダイブ後の着地か離脱方向を見て、動きが止まった瞬間だけマイン追撃を合わせること。,負け筋は、アンランを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,medium
Junkrat,ジャンクラット,Genji,ゲンジ,ダメージ,フランカー,2.6,不利,ジャンクラットにも勝ち筋はあるが、ゲンジが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、ゲンジの高さの差、接近と離脱がジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、ゲンジのダイブ後の着地か離脱方向を見て、動きが止まった瞬間だけマイン追撃を合わせること。,負け筋は、ゲンジを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,medium
Junkrat,ジャンクラット,Shion,シオン,ダメージ,フランカー,2.2,不利,ジャンクラットにも勝ち筋はあるが、シオンが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、シオンの高さの差、接近と離脱がジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、シオンのダイブ後の着地か離脱方向を見て、動きが止まった瞬間だけマイン追撃を合わせること。,負け筋は、シオンを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,medium
Junkrat,ジャンクラット,Sombra,ソンブラ,ダメージ,リコン,2.6,不利,ジャンクラットにも勝ち筋はあるが、ソンブラが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、ソンブラの接近と離脱がジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、ソンブラのダイブ後の着地か離脱方向を見て、動きが止まった瞬間だけマイン追撃を合わせること。,負け筋は、ソンブラを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,medium
Junkrat,ジャンクラット,Tracer,トレーサー,ダメージ,フランカー,2.4,不利,ジャンクラットにも勝ち筋はあるが、トレーサーが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、トレーサーの接近と離脱がジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、トレーサーのダイブ後の着地か離脱方向を見て、動きが止まった瞬間だけマイン追撃を合わせること。,負け筋は、トレーサーを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,medium
Junkrat,ジャンクラット,Venture,ベンチャー,ダメージ,フランカー,4.9,五分,ジャンクラットは中距離で1回のピークすれば、ベンチャーに一方的な圧を受けにくい。先に倒すより、フラグ・ランチャーとコンカッション・マインでスキルを使わせて次の射線へ移る形が安定する。,ベンチャーの接近と離脱を先に受けると五分以下になる。コンカッション・マインを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、ベンチャーのダイブ後の着地か離脱方向を見て、動きが止まった瞬間だけマイン追撃を合わせること。,負け筋は、ベンチャーを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,medium
Junkrat,ジャンクラット,Reaper,リーパー,ダメージ,フランカー,5.7,五分,ジャンクラットは中距離で1回のピークすれば、リーパーに一方的な圧を受けにくい。先に倒すより、フラグ・ランチャーとコンカッション・マインでスキルを使わせて次の射線へ移る形が安定する。,リーパーの接近と離脱を先に受けると五分以下になる。コンカッション・マインを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、リーパーのダイブ後の着地か離脱方向を見て、動きが止まった瞬間だけマイン追撃を合わせること。,負け筋は、リーパーを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,medium
Junkrat,ジャンクラット,Vendetta,ヴェンデッタ,ダメージ,フランカー,4.1,やや不利,ジャンクラットにも勝ち筋はあるが、ヴェンデッタが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、ヴェンデッタの接近と離脱がジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、ヴェンデッタのダイブ後の着地か離脱方向を見て、動きが止まった瞬間だけマイン追撃を合わせること。,負け筋は、ヴェンデッタを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,medium
Junkrat,ジャンクラット,Echo,エコー,ダメージ,リコン,2.7,不利,ジャンクラットにも勝ち筋はあるが、エコーが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、エコーの高さの差、接近と離脱がジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、エコーのダイブ後の着地か離脱方向を見て、動きが止まった瞬間だけマイン追撃を合わせること。,負け筋は、エコーを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,medium
Junkrat,ジャンクラット,Pharah,ファラ,ダメージ,リコン,2.2,不利,ジャンクラットにも勝ち筋はあるが、ファラが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、ファラの高さの差、接近と離脱がジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、ファラのダイブ後の着地か離脱方向を見て、動きが止まった瞬間だけマイン追撃を合わせること。,負け筋は、ファラを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,ダイブ経路と帰り道を止める,medium
Junkrat,ジャンクラット,Symmetra,シンメトラ,ダメージ,スペシャリスト,6.1,やや有利,ジャンクラットは狭所制圧、足元破壊、退路封鎖で、シンメトラは位置取りとスキル交換で有利不利が変わる相手に先に体力差を作れる。マイン追撃は、シンメトラの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしシンメトラのスキル交換を無視すると、空中・長射線・見られた射線を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、シンメトラの主要スキルを見てからフラグ・ランチャーとコンカッション・マインで短く体力差を作り、目的が消えたら位置を変えること。,負け筋は、シンメトラの得意距離で長く撃ち合い、次の射線変更が遅れること。,遮蔽に戻れる時間だけ削って位置を変える,medium
Junkrat,ジャンクラット,Junkrat,ジャンクラット,ダメージ,スペシャリスト,5.0,五分,ジャンクラットは中距離で1回のピークすれば、ジャンクラットに一方的な圧を受けにくい。先に倒すより、フラグ・ランチャーとコンカッション・マインでスキルを使わせて次の射線へ移る形が安定する。,ジャンクラットのスキル交換を先に受けると五分以下になる。コンカッション・マインを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、ジャンクラットの主要スキルを見てからフラグ・ランチャーとコンカッション・マインで短く体力差を作り、目的が消えたら位置を変えること。,負け筋は、ジャンクラットの得意距離で長く撃ち合い、次の射線変更が遅れること。,遮蔽に戻れる時間だけ削って位置を変える,medium
Junkrat,ジャンクラット,Torbjörn,トールビョーン,ダメージ,スペシャリスト,6.1,やや有利,ジャンクラットは狭所制圧、足元破壊、退路封鎖で、トールビョーンは位置取りとスキル交換で有利不利が変わる相手に先に体力差を作れる。マイン追撃は、トールビョーンの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしトールビョーンのスキル交換を無視すると、空中・長射線・見られた射線を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、トールビョーンの主要スキルを見てからフラグ・ランチャーとコンカッション・マインで短く体力差を作り、目的が消えたら位置を変えること。,負け筋は、トールビョーンの得意距離で長く撃ち合い、次の射線変更が遅れること。,遮蔽に戻れる時間だけ削って位置を変える,medium
Junkrat,ジャンクラット,Bastion,バスティオン,ダメージ,スペシャリスト,5.9,やや有利,ジャンクラットは狭所制圧、足元破壊、退路封鎖で、バスティオンは長い射線で先に体力差を作る相手に先に体力差を作れる。マイン追撃は、バスティオンの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしバスティオンの長射線の先制ダメージを無視すると、空中・長射線・見られた射線を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、バスティオンと正面で見合わず、味方の前進や射線が割れた瞬間にフラグ・ランチャーとコンカッション・マインを差し込むこと。,負け筋は、バスティオンの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,遮蔽に戻れる時間だけ削って位置を変える,medium
Junkrat,ジャンクラット,Mei,メイ,ダメージ,スペシャリスト,6.8,やや有利,ジャンクラットは狭所制圧、足元破壊、退路封鎖で、メイは位置取りとスキル交換で有利不利が変わる相手に先に体力差を作れる。マイン追撃は、メイの移動・防御・救助を見た後に使うと撃破へつながりやすい。,ただしメイのスキル交換を無視すると、空中・長射線・見られた射線を突かれる。倒し切る前提で深追いせず、遮蔽へ戻れる距離を残す。,勝ち方は、メイの主要スキルを見てからフラグ・ランチャーとコンカッション・マインで短く体力差を作り、目的が消えたら位置を変えること。,負け筋は、メイの得意距離で長く撃ち合い、次の射線変更が遅れること。,撃破候補,medium
Junkrat,ジャンクラット,Illari,イラリー,サポート,サバイバー,4.1,やや不利,ジャンクラットにも勝ち筋はあるが、イラリーが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、イラリーの長射線の先制ダメージ、救助・回復・妨害がジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、イラリー本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後にマイン追撃を通すこと。,負け筋は、イラリーの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,防御・救助・移動スキルを使わせる,medium
Junkrat,ジャンクラット,Jetpack Cat,ジェットパック・キャット,サポート,タクティシャン,2.6,不利,ジャンクラットにも勝ち筋はあるが、ジェットパック・キャットが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、ジェットパック・キャットの高さの差、接近と離脱がジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、ジェットパック・キャット本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後にマイン追撃を通すこと。,負け筋は、ジェットパック・キャットを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,防御・救助・移動スキルを使わせる,medium
Junkrat,ジャンクラット,Juno,ジュノ,サポート,サバイバー,3.3,やや不利,ジャンクラットにも勝ち筋はあるが、ジュノが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、ジュノの高さの差、接近と離脱がジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、ジュノ本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後にマイン追撃を通すこと。,負け筋は、ジュノを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,防御・救助・移動スキルを使わせる,medium
Junkrat,ジャンクラット,Baptiste,バティスト,サポート,タクティシャン,5.0,五分,ジャンクラットは中距離で1回のピークすれば、バティストに一方的な圧を受けにくい。先に倒すより、フラグ・ランチャーとコンカッション・マインでスキルを使わせて次の射線へ移る形が安定する。,バティストの長射線の先制ダメージ、救助・回復・妨害を先に受けると五分以下になる。コンカッション・マインを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、バティスト本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後にマイン追撃を通すこと。,負け筋は、バティストの見ている射線へ同じ場所から再ピークし、先に体力差を作られること。,防御・救助・移動スキルを使わせる,medium
Junkrat,ジャンクラット,Mercy,マーシー,サポート,メディック,3.4,やや不利,ジャンクラットにも勝ち筋はあるが、マーシーが得意な射線や接近を許すと主導権を取られやすい。フラグ・ランチャーとコンカッション・マインは長く見せず、味方の圧や敵スキル後に限定して使う。,不利になりやすい理由は、マーシーの高さの差、接近と離脱がジャンクラットの空中・長射線・見られた射線に刺さるため。正面から同じ射線で続けるほど、相手の得意形になる。,勝ち方は、マーシー本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後にマイン追撃を通すこと。,負け筋は、マーシーを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,防御・救助・移動スキルを使わせる,medium
Junkrat,ジャンクラット,Lifeweaver,ライフウィーバー,サポート,メディック,5.5,五分,ジャンクラットは中距離で1回のピークすれば、ライフウィーバーに一方的な圧を受けにくい。先に倒すより、フラグ・ランチャーとコンカッション・マインでスキルを使わせて次の射線へ移る形が安定する。,ライフウィーバーの救助・回復・妨害を先に受けると五分以下になる。コンカッション・マインを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、ライフウィーバー本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後にマイン追撃を通すこと。,負け筋は、ライフウィーバーの救助・妨害が残ったまま決定打やRIPタイヤを使うこと。,防御・救助・移動スキルを使わせる,medium
Junkrat,ジャンクラット,Kiriko,キリコ,サポート,メディック,4.4,五分,ジャンクラットは中距離で1回のピークすれば、キリコに一方的な圧を受けにくい。先に倒すより、フラグ・ランチャーとコンカッション・マインでスキルを使わせて次の射線へ移る形が安定する。,キリコの接近と離脱、救助・回復・妨害を先に受けると五分以下になる。コンカッション・マインを攻めの先使いにせず、撃つ位置と戻る位置を分ける。,勝ち方は、キリコ本体の即キルではなく、回復先へ圧をかけて防御・救助・移動スキルを使わせた後にマイン追撃を通すこと。,負け筋は、キリコを一人で追い、コンカッション・マインや退路を失った状態で反撃を受けること。,防御・救助・移動スキルを使わせる,medium
