target_id,target_ja,enemy_id,enemy_ja,enemy_role,enemy_sub_role,depth_archetype,first_check,commit_window,reset_rule,practice_question,depth_summary,duplication_guardrail,source_cue,depth_version
Pharah,ファラ,Torbjörn,トールビョーン,ダメージ,スペシャリスト,通路と設置物で退路を制限する敵,トールビョーンの得意な通路を通る前に、設置物・範囲圧・逃げ道・味方が見ている射線を順番に処理する。,設置物や範囲圧を無視して本体へ行かず、通路が空いた瞬間だけロケット・ランチャーとコンカッシブ・ブラストを使う。,範囲内で粘らず、ジャンプ・ジェットで通路を変えてから次の射線を作る。戻る場所を決めてから本体を撃つ。,試合後に「トールビョーンの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ファラ対トールビョーンは、通路と設置物で退路を制限する敵として読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,トールビョーンへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ファラのロケット・ランチャーとコンカッシブ・ブラストとジャンプ・ジェットの使い道を混同しない。,タレット・オーバーロードの後か、支援から離れた瞬間だけ撃つ。,v50.17
Pharah,ファラ,Bastion,バスティオン,ダメージ,スペシャリスト,通路と設置物で退路を制限する敵,バスティオンの得意な通路を通る前に、設置物・範囲圧・逃げ道・味方が見ている射線を順番に処理する。,設置物や範囲圧を無視して本体へ行かず、通路が空いた瞬間だけロケット・ランチャーとコンカッシブ・ブラストを使う。,範囲内で粘らず、ジャンプ・ジェットで通路を変えてから次の射線を作る。戻る場所を決めてから本体を撃つ。,試合後に「バスティオンの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ファラ対バスティオンは、通路と設置物で退路を制限する敵として読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,バスティオンへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ファラのロケット・ランチャーとコンカッシブ・ブラストとジャンプ・ジェットの使い道を混同しない。,強襲モード・A-36タクティカル・グレネードの後、またはバスティオンが別の味方を見た瞬間だけピークする。,v50.17
Pharah,ファラ,Mei,メイ,ダメージ,スペシャリスト,通路と設置物で退路を制限する敵,メイの得意な通路を通る前に、設置物・範囲圧・逃げ道・味方が見ている射線を順番に処理する。,設置物や範囲圧を無視して本体へ行かず、通路が空いた瞬間だけロケット・ランチャーとコンカッシブ・ブラストを使う。,範囲内で粘らず、ジャンプ・ジェットで通路を変えてから次の射線を作る。戻る場所を決めてから本体を撃つ。,試合後に「メイの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ファラ対メイは、通路と設置物で退路を制限する敵として読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,メイへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ファラのロケット・ランチャーとコンカッシブ・ブラストとジャンプ・ジェットの使い道を混同しない。,アイス・ウォール・クリオフリーズの後か、支援から離れた瞬間だけ撃つ。,v50.17
Pharah,ファラ,Illari,イラリー,サポート,サバイバー,救助・回復資源でキルタイミングを遅らせるサポート,イラリー本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,イラリーの救助・回復資源を先に使わせ、直後に守られていない敵へロケット・ランチャーとコンカッシブ・ブラストを合わせる。,救助を吐かせた後に深追いせず、ジャンプ・ジェットで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「イラリーの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ファラ対イラリーは、救助・回復資源でキルタイミングを遅らせるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,イラリーへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ファラのロケット・ランチャーとコンカッシブ・ブラストとジャンプ・ジェットの使い道を混同しない。,アウトバーストの後、またはイラリーが別の味方を見た瞬間だけピークする。,v50.17
Pharah,ファラ,Jetpack Cat,ジェットパック・キャット,サポート,タクティシャン,支援線を切ると崩れるサポート,ジェットパック・キャット本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,ジェットパック・キャットの救助・回復資源を先に使わせ、直後に守られていない敵へロケット・ランチャーとコンカッシブ・ブラストを合わせる。,救助を吐かせた後に深追いせず、ジャンプ・ジェットで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「ジェットパック・キャットの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ファラ対ジェットパック・キャットは、支援線を切ると崩れるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ジェットパック・キャットへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ファラのロケット・ランチャーとコンカッシブ・ブラストとジャンプ・ジェットの使い道を混同しない。,ワイルド・フライト・キャットナッパーの後、またはジェットパック・キャットが別の味方を見た瞬間だけピークする。,v50.17
Pharah,ファラ,Juno,ジュノ,サポート,サバイバー,支援線を切ると崩れるサポート,ジュノ本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,ジュノの救助・回復資源を先に使わせ、直後に守られていない敵へロケット・ランチャーとコンカッシブ・ブラストを合わせる。,救助を吐かせた後に深追いせず、ジャンプ・ジェットで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「ジュノの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ファラ対ジュノは、支援線を切ると崩れるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ジュノへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ファラのロケット・ランチャーとコンカッシブ・ブラストとジャンプ・ジェットの使い道を混同しない。,グライド・ブースト・パルサー・トーピードの後か、支援から離れた瞬間だけ撃つ。,v50.17
Pharah,ファラ,Baptiste,バティスト,サポート,タクティシャン,救助・回復資源でキルタイミングを遅らせるサポート,バティスト本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,バティストの救助・回復資源を先に使わせ、直後に守られていない敵へロケット・ランチャーとコンカッシブ・ブラストを合わせる。,救助を吐かせた後に深追いせず、ジャンプ・ジェットで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「バティストの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ファラ対バティストは、救助・回復資源でキルタイミングを遅らせるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,バティストへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ファラのロケット・ランチャーとコンカッシブ・ブラストとジャンプ・ジェットの使い道を混同しない。,イモータリティ・フィールドの後、またはバティストが別の味方を見た瞬間だけピークする。,v50.17
Pharah,ファラ,Mercy,マーシー,サポート,メディック,救助・回復資源でキルタイミングを遅らせるサポート,マーシー本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,マーシーの救助・回復資源を先に使わせ、直後に守られていない敵へロケット・ランチャーとコンカッシブ・ブラストを合わせる。,救助を吐かせた後に深追いせず、ジャンプ・ジェットで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「マーシーの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ファラ対マーシーは、救助・回復資源でキルタイミングを遅らせるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,マーシーへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ファラのロケット・ランチャーとコンカッシブ・ブラストとジャンプ・ジェットの使い道を混同しない。,ガーディアン・エンジェル・蘇生の後か、支援から離れた瞬間だけ撃つ。,v50.17
Pharah,ファラ,Lifeweaver,ライフウィーバー,サポート,メディック,救助・回復資源でキルタイミングを遅らせるサポート,ライフウィーバー本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,ライフウィーバーの救助・回復資源を先に使わせ、直後に守られていない敵へロケット・ランチャーとコンカッシブ・ブラストを合わせる。,救助を吐かせた後に深追いせず、ジャンプ・ジェットで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「ライフウィーバーの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ファラ対ライフウィーバーは、救助・回復資源でキルタイミングを遅らせるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ライフウィーバーへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ファラのロケット・ランチャーとコンカッシブ・ブラストとジャンプ・ジェットの使い道を混同しない。,ペタル・プラットフォーム・若返りの風の後か、支援から離れた瞬間だけ撃つ。,v50.17
Pharah,ファラ,Kiriko,キリコ,サポート,メディック,救助・回復資源でキルタイミングを遅らせるサポート,キリコ本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,キリコの救助・回復資源を先に使わせ、直後に守られていない敵へロケット・ランチャーとコンカッシブ・ブラストを合わせる。,救助を吐かせた後に深追いせず、ジャンプ・ジェットで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「キリコの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ファラ対キリコは、救助・回復資源でキルタイミングを遅らせるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,キリコへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ファラのロケット・ランチャーとコンカッシブ・ブラストとジャンプ・ジェットの使い道を混同しない。,神出鬼没・鈴のご加護の後か、支援から離れた瞬間だけ撃つ。,v50.17
Pharah,ファラ,Brigitte,ブリギッテ,サポート,サバイバー,救助・回復資源でキルタイミングを遅らせるサポート,ブリギッテ本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,ブリギッテの救助・回復資源を先に使わせ、直後に守られていない敵へロケット・ランチャーとコンカッシブ・ブラストを合わせる。,救助を吐かせた後に深追いせず、ジャンプ・ジェットで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「ブリギッテの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ファラ対ブリギッテは、救助・回復資源でキルタイミングを遅らせるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ブリギッテへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ファラのロケット・ランチャーとコンカッシブ・ブラストとジャンプ・ジェットの使い道を混同しない。,シールド・バッシュ・ウィップ・ショットの後か、支援から離れた瞬間だけ撃つ。,v50.17
Pharah,ファラ,Moira,モイラ,サポート,メディック,救助・回復資源でキルタイミングを遅らせるサポート,モイラ本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,モイラの救助・回復資源を先に使わせ、直後に守られていない敵へロケット・ランチャーとコンカッシブ・ブラストを合わせる。,救助を吐かせた後に深追いせず、ジャンプ・ジェットで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「モイラの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ファラ対モイラは、救助・回復資源でキルタイミングを遅らせるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,モイラへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ファラのロケット・ランチャーとコンカッシブ・ブラストとジャンプ・ジェットの使い道を混同しない。,フェード・バイオティック・オーブの後か、支援から離れた瞬間だけ撃つ。,v50.17
Pharah,ファラ,Lúcio,ルシオ,サポート,タクティシャン,支援線を切ると崩れるサポート,ルシオ本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,ルシオの救助・回復資源を先に使わせ、直後に守られていない敵へロケット・ランチャーとコンカッシブ・ブラストを合わせる。,救助を吐かせた後に深追いせず、ジャンプ・ジェットで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「ルシオの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ファラ対ルシオは、支援線を切ると崩れるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ルシオへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ファラのロケット・ランチャーとコンカッシブ・ブラストとジャンプ・ジェットの使い道を混同しない。,ウォール・ライド・サウンドウェーブの後か、支援から離れた瞬間だけ撃つ。,v50.17
Pharah,ファラ,Ana,アナ,サポート,タクティシャン,救助・回復資源でキルタイミングを遅らせるサポート,アナ本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,アナの救助・回復資源を先に使わせ、直後に守られていない敵へロケット・ランチャーとコンカッシブ・ブラストを合わせる。,救助を吐かせた後に深追いせず、ジャンプ・ジェットで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「アナの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ファラ対アナは、救助・回復資源でキルタイミングを遅らせるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,アナへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ファラのロケット・ランチャーとコンカッシブ・ブラストとジャンプ・ジェットの使い道を混同しない。,スリープ・ダーツ・バイオティック・グレネードの後、またはアナが別の味方を見た瞬間だけピークする。,v50.17
Pharah,ファラ,Wuyang,ウーヤン,サポート,サバイバー,救助・回復資源でキルタイミングを遅らせるサポート,ウーヤン本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,ウーヤンの救助・回復資源を先に使わせ、直後に守られていない敵へロケット・ランチャーとコンカッシブ・ブラストを合わせる。,救助を吐かせた後に深追いせず、ジャンプ・ジェットで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「ウーヤンの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ファラ対ウーヤンは、救助・回復資源でキルタイミングを遅らせるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ウーヤンへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ファラのロケット・ランチャーとコンカッシブ・ブラストとジャンプ・ジェットの使い道を混同しない。,飛流歩・玄武之杖の後か、支援から離れた瞬間だけ撃つ。,v50.17
Pharah,ファラ,Zenyatta,ゼニヤッタ,サポート,タクティシャン,支援線を切ると崩れるサポート,ゼニヤッタ本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,ゼニヤッタの救助・回復資源を先に使わせ、直後に守られていない敵へロケット・ランチャーとコンカッシブ・ブラストを合わせる。,救助を吐かせた後に深追いせず、ジャンプ・ジェットで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「ゼニヤッタの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ファラ対ゼニヤッタは、支援線を切ると崩れるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ゼニヤッタへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ファラのロケット・ランチャーとコンカッシブ・ブラストとジャンプ・ジェットの使い道を混同しない。,不和のオーブ・心頭滅却の後、またはゼニヤッタが別の味方を見た瞬間だけピークする。,v50.17
Pharah,ファラ,Mizuki,ミズキ,サポート,サバイバー,救助・回復資源でキルタイミングを遅らせるサポート,ミズキ本人だけでなく、誰を救助・回復しているかを見て撃破対象を分ける。,ミズキの救助・回復資源を先に使わせ、直後に守られていない敵へロケット・ランチャーとコンカッシブ・ブラストを合わせる。,救助を吐かせた後に深追いせず、ジャンプ・ジェットで味方射線へ戻って次のキルを狙うタイミングを待つ。,試合後に「ミズキの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,ファラ対ミズキは、救助・回復資源でキルタイミングを遅らせるサポートとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ミズキへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、ファラのロケット・ランチャーとコンカッシブ・ブラストとジャンプ・ジェットの使い道を混同しない。,ミズキが前進か後退の向きを決めた瞬間だけ1回のピークし、同じ射線を二度続けない。,v50.17
Echo,エコー,D.Va,D.Va,タンク,イニシエーター,接近時のダイブ経路と帰り道を管理するタンク,D.Vaのダイブ経路を撃つ前に、着地点・帰り道・味方サポートへの距離を先に確認する。,D.Vaが防御資源を見せた直後に倒し切ろうとせず、戻る向きが決まった瞬間へトライ・ショットとフォーカス・ビームを合わせる。,削った後はフライトで同じ場所から離れ、敵サポートか孤立ダメージへ視線を切り替える。,試合後に「D.Vaの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,エコー対D.Vaは、接近時のダイブ経路と帰り道を管理するタンクとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,D.Vaへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、エコーのトライ・ショットとフォーカス・ビームとフライトの使い道を混同しない。,ブースターの後、またはD.Vaが別の味方を見ている時だけ追撃する。,v50.17
Echo,エコー,Winston,ウィンストン,タンク,イニシエーター,接近時のダイブ経路と帰り道を管理するタンク,ウィンストンのダイブ経路を撃つ前に、着地点・帰り道・味方サポートへの距離を先に確認する。,ウィンストンが防御資源を見せた直後に倒し切ろうとせず、戻る向きが決まった瞬間へトライ・ショットとフォーカス・ビームを合わせる。,削った後はフライトで同じ場所から離れ、敵サポートか孤立ダメージへ視線を切り替える。,試合後に「ウィンストンの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,エコー対ウィンストンは、接近時のダイブ経路と帰り道を管理するタンクとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ウィンストンへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、エコーのトライ・ショットとフォーカス・ビームとフライトの使い道を混同しない。,ジャンプ・パックの後か体力半分以下を確認した時だけフォーカス・ビームへ進む。,v50.17
Echo,エコー,Doomfist,ドゥームフィスト,タンク,イニシエーター,接近時のダイブ経路と帰り道を管理するタンク,ドゥームフィストのダイブ経路を撃つ前に、着地点・帰り道・味方サポートへの距離を先に確認する。,ドゥームフィストが防御資源を見せた直後に倒し切ろうとせず、戻る向きが決まった瞬間へトライ・ショットとフォーカス・ビームを合わせる。,削った後はフライトで同じ場所から離れ、敵サポートか孤立ダメージへ視線を切り替える。,試合後に「ドゥームフィストの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,エコー対ドゥームフィストは、接近時のダイブ経路と帰り道を管理するタンクとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ドゥームフィストへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、エコーのトライ・ショットとフォーカス・ビームとフライトの使い道を混同しない。,サイズミック・スラム・ロケット・パンチの後か体力半分以下を確認した時だけフォーカス・ビームへ進む。,v50.17
Echo,エコー,Hazard,ハザード,タンク,ストールワート,接近時のダイブ経路と帰り道を管理するタンク,ハザードのダイブ経路を撃つ前に、着地点・帰り道・味方サポートへの距離を先に確認する。,ハザードが防御資源を見せた直後に倒し切ろうとせず、戻る向きが決まった瞬間へトライ・ショットとフォーカス・ビームを合わせる。,削った後はフライトで同じ場所から離れ、敵サポートか孤立ダメージへ視線を切り替える。,試合後に「ハザードの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,エコー対ハザードは、接近時のダイブ経路と帰り道を管理するタンクとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ハザードへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、エコーのトライ・ショットとフォーカス・ビームとフライトの使い道を混同しない。,ヴァイオレント・リープの後か体力半分以下を確認した時だけフォーカス・ビームへ進む。,v50.17
Echo,エコー,Wrecking Ball,レッキング・ボール,タンク,イニシエーター,接近時のダイブ経路と帰り道を管理するタンク,レッキング・ボールのダイブ経路を撃つ前に、着地点・帰り道・味方サポートへの距離を先に確認する。,レッキング・ボールが防御資源を見せた直後に倒し切ろうとせず、戻る向きが決まった瞬間へトライ・ショットとフォーカス・ビームを合わせる。,削った後はフライトで同じ場所から離れ、敵サポートか孤立ダメージへ視線を切り替える。,試合後に「レッキング・ボールの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,エコー対レッキング・ボールは、接近時のダイブ経路と帰り道を管理するタンクとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,レッキング・ボールへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、エコーのトライ・ショットとフォーカス・ビームとフライトの使い道を混同しない。,グラップリング・クロールの後か体力半分以下を確認した時だけフォーカス・ビームへ進む。,v50.17
Echo,エコー,Zarya,ザリア,タンク,ブルーザー,高耐久資源を削って後衛へ切り替えるタンク,ザリアだけを倒す設計にせず、回復線・防御資源・後衛の露出を同時に見る。,ザリアが前へ出た瞬間は削り、防御・救助・移動スキルを使った直後に後ろのサポートか横のダメージへトライ・ショットとフォーカス・ビームを移す。,正面で長く撃ち続けず、フライトで射線を変えて敵の回復と防御を分散させる。,試合後に「ザリアの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,エコー対ザリアは、高耐久資源を削って後衛へ切り替えるタンクとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ザリアへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、エコーのトライ・ショットとフォーカス・ビームとフライトの使い道を混同しない。,パーティクル・バリア・ショットの後か体力半分以下を確認した時だけフォーカス・ビームへ進む。,v50.17
Echo,エコー,Junker Queen,ジャンカー・クイーン,タンク,ストールワート,高耐久資源を削って後衛へ切り替えるタンク,ジャンカー・クイーンだけを倒す設計にせず、回復線・防御資源・後衛の露出を同時に見る。,ジャンカー・クイーンが前へ出た瞬間は削り、防御・救助・移動スキルを使った直後に後ろのサポートか横のダメージへトライ・ショットとフォーカス・ビームを移す。,正面で長く撃ち続けず、フライトで射線を変えて敵の回復と防御を分散させる。,試合後に「ジャンカー・クイーンの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,エコー対ジャンカー・クイーンは、高耐久資源を削って後衛へ切り替えるタンクとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ジャンカー・クイーンへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、エコーのトライ・ショットとフォーカス・ビームとフライトの使い道を混同しない。,ギザギザブレード・カーネイジの後か体力半分以下を確認した時だけフォーカス・ビームへ進む。,v50.17
Echo,エコー,Domina,ドミナ,タンク,ストールワート,高耐久資源を削って後衛へ切り替えるタンク,ドミナだけを倒す設計にせず、回復線・防御資源・後衛の露出を同時に見る。,ドミナが前へ出た瞬間は削り、防御・救助・移動スキルを使った直後に後ろのサポートか横のダメージへトライ・ショットとフォーカス・ビームを移す。,正面で長く撃ち続けず、フライトで射線を変えて敵の回復と防御を分散させる。,試合後に「ドミナの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,エコー対ドミナは、高耐久資源を削って後衛へ切り替えるタンクとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ドミナへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、エコーのトライ・ショットとフォーカス・ビームとフライトの使い道を混同しない。,クリスタル・チャージ・ソニック・リパルサーの後か体力半分以下を確認した時だけフォーカス・ビームへ進む。,v50.17
Echo,エコー,Mauga,マウガ,タンク,ブルーザー,高耐久資源を削って後衛へ切り替えるタンク,マウガだけを倒す設計にせず、回復線・防御資源・後衛の露出を同時に見る。,マウガが前へ出た瞬間は削り、防御・救助・移動スキルを使った直後に後ろのサポートか横のダメージへトライ・ショットとフォーカス・ビームを移す。,正面で長く撃ち続けず、フライトで射線を変えて敵の回復と防御を分散させる。,試合後に「マウガの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,エコー対マウガは、高耐久資源を削って後衛へ切り替えるタンクとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,マウガへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、エコーのトライ・ショットとフォーカス・ビームとフライトの使い道を混同しない。,オーバーラン・カーディアック・オーバードライブの後か体力半分以下を確認した時だけフォーカス・ビームへ進む。,v50.17
Echo,エコー,Ramattra,ラマットラ,タンク,ストールワート,高耐久資源を削って後衛へ切り替えるタンク,ラマットラだけを倒す設計にせず、回復線・防御資源・後衛の露出を同時に見る。,ラマットラが前へ出た瞬間は削り、防御・救助・移動スキルを使った直後に後ろのサポートか横のダメージへトライ・ショットとフォーカス・ビームを移す。,正面で長く撃ち続けず、フライトで射線を変えて敵の回復と防御を分散させる。,試合後に「ラマットラの何を見てから撃ったか」「外した時にどこへ戻ったか」を1回だけ確認する。,エコー対ラマットラは、高耐久資源を削って後衛へ切り替えるタンクとして読む。最初に見る情報、撃つ瞬間、失敗時の戻り先を分けると、数値評価以上に安定する。,ラマットラへの説明は「撃つ」「追う」だけで終わらせない。ダイブ確認、倒し切りを狙う条件、撤退先、次の狙いを必ず1文ずつ分け、エコーのトライ・ショットとフォーカス・ビームとフライトの使い道を混同しない。,ネメシス・フォーム・貪欲な渦の後か体力半分以下を確認した時だけフォーカス・ビームへ進む。,v50.17
